gene_id,1087_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1089_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1090_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1091_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1092_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1096_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1097_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1098_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1099_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2263_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2265_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2266_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2267_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2268_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2382_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2383_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2384_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf
Acerv_evm.TU.Segkk1946_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17556,0,1,80,124,7,4,0,0,19,51,0,33,1,12,1,0,9
Acerv_evm.TU.Segkk1946_pilon.2,0,15,18,9,5,12,0,0,30,0,0,27,0,10,0,0,0
MSTRG.17555,0,0,134,65,52,0,0,0,0,0,0,0,36,0,0,0,3
MSTRG.17216,0,0,7,0,18,0,0,0,35,0,0,35,0,0,0,0,0
MSTRG.17559,0,133,17,44,3,29,0,0,0,5,0,101,159,22,3,0,0
Acerv_evm.TU.Segkk1946_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1946_pilon.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25588,0,5,2,0,1,0,0,0,0,3,45,0,0,2,5,0,0
Acerv_evm.TU.Segkk3376_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3376_pilon.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3376_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3376_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3376_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3376_pilon.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk441_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34378,0,1,3,18,2,2,2,0,11,0,1,3,9,0,1,0,0
Acerv_evm.TU.Segkk3376_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3971_pilon.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk441_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28221,0,112,27,124,44,69,7,2,4,15,1,100,107,50,55,0,64
MSTRG.18235,0,0,0,0,0,13,0,0,0,0,0,106,0,0,3,0,0
MSTRG.12897,0,179,104,0,152,0,0,0,0,110,365,92,0,230,28,0,0
MSTRG.40639,1,1,22,8,82,107,1,2,1,333,398,43,1009,251,6,1,2
MSTRG.6581,0,0,125,306,273,51,138,13,276,26,214,38,77,0,0,0,65
Acerv_evm.TU.Segkk1397_pilon.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25582,0,0,36,0,66,0,0,0,0,0,1,0,0,0,0,0,0
Acerv_evm.TU.Segkk1397_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.45088,0,502,210,169,171,165,1,0,11,80,399,134,263,393,103,0,19
MSTRG.3765,0,1,0,0,0,0,0,0,0,24,0,0,0,0,2,0,2
MSTRG.3764,0,17,28,3,5,0,1,0,0,7,32,6,12,26,3,0,0
MSTRG.3763,0,21,8,2,42,5,0,0,0,31,0,0,8,52,5,0,0
MSTRG.3762,0,0,1,0,7,78,0,0,0,49,0,1,0,0,2,0,0
MSTRG.24978,0,269,192,332,336,137,0,0,37,478,340,551,805,725,429,0,297
MSTRG.3760,0,0,34,275,152,114,0,0,77,50,0,0,69,54,49,0,0
MSTRG.24976,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24974,0,10,28,103,0,1,0,3,0,0,0,0,0,12,0,0,0
Acerv_evm.TU.Segkk698_pilon.12,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Acerv_evm.TU.Segkk698_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk698_pilon.14,1,0,1,1,1,0,0,0,0,1,1,0,0,2,1,0,0
MSTRG.3769,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,212
Acerv_evm.TU.Segkk698_pilon.16,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
MSTRG.28622,0,0,15,0,44,0,0,0,0,2,1,0,0,0,0,0,0
MSTRG.28623,0,0,0,0,12,18,0,0,0,0,0,117,0,0,0,0,0
MSTRG.28620,0,161,62,49,3,22,5,1,46,2,0,105,190,40,32,0,68
MSTRG.28621,2,28,13,105,71,28,19,0,128,18,4,153,35,19,6,0,17
MSTRG.28626,1,1,3,3,2,1,14,7,2,2,1,2,1,11,2,0,130
MSTRG.28627,0,114,25,42,42,161,0,0,31,42,0,89,18,109,10,0,52
MSTRG.28624,0,21,38,88,14,0,0,0,60,46,0,2,7,0,2,0,74
Acerv_evm.TU.Segkk2400_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28628,0,58,30,155,192,24,0,0,20,72,0,139,13,1,72,0,17
MSTRG.28629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22480,3,9313,4952,3894,2339,5408,40,23,793,7004,4629,9950,7887,7051,3217,0,1289
MSTRG.42050,1,0,0,81,8,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42055,0,1737,845,1087,872,2130,56,0,182,1614,895,2819,1804,1659,741,2,269
MSTRG.42054,0,33,17,43,10,22,0,0,0,10,100,2,50,1,18,0,0
Acerv_evm.TU.Segkk604_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42056,2,650,73,397,72,143,0,0,0,97,134,7,26,73,56,0,29
MSTRG.42059,0,0,0,177,63,0,0,0,10,1,0,0,0,0,8,0,34
MSTRG.42058,1,6,29,19,4,1,0,1,0,25,1,0,29,0,0,0,1
MSTRG.18233,0,578,204,247,222,524,6,0,53,275,371,507,181,325,208,2,76
Acerv_evm.model.Segkk1458_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2768_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2768_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Acerv_evm.TU.Segkk2768_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12902,0,264,101,52,238,224,0,1,20,268,171,182,190,326,166,2,129
MSTRG.12903,0,3,5,0,19,0,0,0,20,0,0,79,0,0,0,0,12
MSTRG.12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1858_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12904,0,132,190,78,25,12,0,0,0,82,49,60,230,99,106,0,10
MSTRG.12905,4,102,20,10,35,14,0,0,0,13,0,0,18,1,1,0,28
Acerv_evm.TU.Segkk3959_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12908,0,167,81,4,5,43,12,0,0,48,0,24,91,56,25,0,0
MSTRG.12909,0,117,0,19,100,50,0,0,10,1,17,96,158,96,5,0,0
Acerv_evm.TU.Segkk3959_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3959_pilon.10,0,1,13,3,4,1,0,0,0,0,0,0,3,0,1,0,0
Acerv_evm.TU.Segkk3959_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk232_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk232_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25599,2,1625,806,369,523,613,0,0,90,722,1058,908,1803,866,545,0,153
MSTRG.25598,0,403,1434,1318,935,870,42,2,302,429,8,736,123,111,20,0,247
Acerv_evm.TU.Segkk232_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk232_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk232_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25591,0,21,1,99,76,79,7,0,47,5,90,170,58,1,0,0,67
MSTRG.25590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25597,173,12581,7122,7603,5256,8071,1418,422,4666,9663,7474,12167,14184,10346,5018,416,5645
MSTRG.25596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25595,0,1689,1303,564,405,785,0,0,38,819,453,979,693,831,424,0,106
MSTRG.25594,18,2654,2564,2254,2071,2828,0,0,1338,3194,1792,4070,3077,3407,1299,0,1761
Acerv_evm.TU.Segkk360_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2278_pilon.7,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1
Acerv_evm.TU.Segkk2278_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2278_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2278_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2278_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2278_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk360_pilon.3,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,3
Acerv_evm.TU.Segkk360_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk360_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40635,0,3,2,14,28,0,2,0,0,0,1,85,3,0,0,0,1
Acerv_evm.model.Segkk3684_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3684_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3551_pilon.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Acerv_evm.TU.Segkk3551_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23280,0,0,79,83,0,0,0,0,0,0,0,70,0,0,0,0,0
MSTRG.23282,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23292,0,1,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0
MSTRG.23293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3528_pilon.1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Acerv_evm.TU.Segkk1502_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3528_pilon.4,0,0,0,0,0,0,0,0,0,4,0,6,1,1,4,0,0
MSTRG.4234,0,0,563,2026,1104,1330,0,0,0,986,0,411,997,0,268,0,156
MSTRG.4235,0,21,36,17,0,0,0,0,0,0,0,0,3,24,0,0,0
MSTRG.4236,2,2920,1729,360,828,281,15,11,233,454,1114,1177,613,1303,30,1,134
MSTRG.23291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.4230,0,0,0,163,142,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4231,3,560,484,326,571,372,32,0,226,419,319,924,708,850,454,0,350
MSTRG.4232,0,205,42,87,0,0,0,0,0,18,0,379,145,0,17,0,0
MSTRG.4233,1,53,0,2,6,3,0,0,0,1,0,10,37,4,36,0,37
MSTRG.25625,0,0,25,0,42,0,0,0,24,0,0,0,0,0,0,0,0
MSTRG.25624,2,157,107,370,199,50,17,0,64,171,251,323,277,199,90,0,98
MSTRG.25627,0,0,0,97,0,0,0,0,0,0,0,45,20,0,0,0,0
MSTRG.25626,0,5,121,140,25,63,0,0,95,0,6,2,118,1,9,0,2
MSTRG.25621,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4239,1,512,377,232,135,269,0,0,0,420,332,303,228,219,227,0,5
MSTRG.25623,0,0,50,0,0,0,0,0,104,0,0,0,0,0,0,0,0
MSTRG.25622,0,0,27,0,0,0,0,0,0,0,0,69,0,0,0,0,0
Acerv_evm.TU.Segkk4077_pilon.4,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
MSTRG.23294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk4077_pilon.3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Acerv_evm.TU.Segkk4077_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2966,1,1465,851,282,647,749,0,2,22,1768,1357,1893,2813,1929,829,0,165
MSTRG.2964,0,771,746,601,644,528,0,0,0,791,258,279,808,557,234,0,0
MSTRG.2965,0,23,5,1,27,31,0,0,25,0,0,22,1,14,30,0,0
MSTRG.2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2963,0,46,171,64,68,44,1,0,4,1,0,0,135,34,0,0,4
MSTRG.2960,0,391,250,78,94,99,8,0,43,444,1006,1065,1187,511,303,0,84
MSTRG.23757,0,251,214,71,0,197,1,0,14,6,91,0,32,23,9,0,8
MSTRG.23756,0,0,95,10,17,78,0,0,0,0,0,0,0,0,2,0,0
MSTRG.23755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23753,0,456,403,505,343,285,31,0,287,255,108,419,776,767,189,0,120
MSTRG.46776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23751,0,0,0,91,24,14,0,4,0,0,0,0,0,0,0,0,0
MSTRG.23750,21,918,515,520,98,221,103,8,95,116,106,172,281,254,48,0,16
MSTRG.23758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15305,7,1,4,34,43,0,0,0,12,11,0,0,5,1,9,0,0
Acerv_evm.TU.Segkk1451_pilon.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1763_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15301,0,27,0,7,66,0,0,0,7,146,73,56,30,7,88,0,2
MSTRG.15300,2,18,0,6,7,27,0,0,25,116,0,0,44,18,13,0,58
MSTRG.15303,0,0,1,23,24,0,7,3,14,14,0,0,0,0,0,0,0
MSTRG.15302,0,6,3,2,1,11,0,0,1,31,14,52,3,55,14,0,7
MSTRG.40632,0,0,1,25,22,0,0,0,42,6,2,56,0,0,1,0,0
MSTRG.17335,0,1,32,177,11,43,1,1,0,0,0,0,0,0,1,0,38
MSTRG.15309,0,136,93,60,0,175,0,0,0,49,182,75,61,173,71,0,0
MSTRG.15308,0,637,630,161,261,413,0,0,10,539,470,253,548,673,204,3,39
MSTRG.19154,0,0,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0
MSTRG.23290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32736,0,0,0,94,30,0,0,0,0,0,0,91,0,0,1,0,0
MSTRG.19156,0,158,67,75,81,21,0,0,0,0,104,24,97,99,12,0,6
MSTRG.15506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19157,0,438,267,289,242,293,5,0,43,533,617,352,640,464,257,15,202
Acerv_evm.TU.Segkk2782_pilon.18,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
MSTRG.43092,0,1175,1295,713,631,831,0,0,0,1086,1943,953,1450,1475,645,0,0
MSTRG.32733,3,392,678,540,956,637,58,12,358,419,272,645,631,539,196,0,64
MSTRG.43090,0,50,20,170,94,19,0,1,36,10,0,72,6,105,4,0,7
Acerv_evm.TU.Segkk1451_pilon.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk492_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43097,0,192,120,337,415,138,0,0,0,413,334,317,278,314,162,0,0
MSTRG.43095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19152,1,1653,1542,631,499,644,19,4,263,1132,1561,900,1846,1995,770,3,298
MSTRG.45809,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.45808,0,12,69,0,26,41,0,0,21,16,0,75,102,53,14,0,39
MSTRG.45807,1,0,13,0,0,0,0,0,0,52,0,80,0,0,0,0,1
MSTRG.45806,0,38,139,64,8,0,0,0,0,0,0,0,0,0,15,0,0
MSTRG.45805,0,0,27,105,49,6,0,0,0,0,0,0,40,0,0,0,0
MSTRG.45804,0,67,151,187,52,68,0,0,40,43,0,104,37,169,3,0,14
MSTRG.45803,0,1,35,50,96,0,0,1,19,20,0,57,27,1,0,0,10
MSTRG.45802,4,1457,1059,616,612,1523,35,13,324,1361,1608,1270,1972,1694,437,2,472
MSTRG.45800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk264_pilon.2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1451_pilon.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.38610,0,65,16,14,100,13,0,0,2,38,146,11,12,31,4,0,0
MSTRG.27020,0,7,53,0,1,0,0,0,0,0,0,0,13,0,0,0,0
Acerv_evm.model.Segkk675_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6748,2,1177,492,497,231,510,0,0,39,625,471,772,991,928,378,0,38
Acerv_evm.TU.Segkk1050_pilon.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1050_pilon.16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Acerv_evm.TU.Segkk1050_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1050_pilon.13,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
MSTRG.28346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1302_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1669_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1050_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2481_pilon.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2481_pilon.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2481_pilon.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18500,8,1020,506,270,53,257,76,11,114,19,157,88,68,20,31,0,7
MSTRG.18501,0,0,10,0,0,0,0,0,0,0,0,0,19,0,0,0,0
MSTRG.18503,0,509,357,410,181,212,0,0,0,171,363,308,325,325,52,0,13
MSTRG.18504,0,0,0,34,0,5,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18505,0,8,158,339,114,0,0,0,63,0,0,112,179,0,0,0,34
MSTRG.18506,0,884,771,721,775,1111,1,16,137,1191,329,1731,1499,632,470,11,237
MSTRG.18507,0,0,123,76,93,9,15,0,49,11,31,159,30,12,5,0,49
MSTRG.18508,3,499,1273,1528,599,1297,42,20,276,710,551,1506,972,498,248,0,562
MSTRG.18509,0,23,58,82,0,27,0,0,0,40,21,102,208,2,30,0,9
Acerv_evm.model.Segkk759_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4159_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4159_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13624,1,871,663,503,229,757,11,0,128,460,840,985,701,916,380,1,191
MSTRG.13625,0,669,814,727,627,837,0,0,0,849,956,684,673,476,468,0,0
Acerv_evm.model.Segkk3096_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13627,0,229,270,14,66,92,0,0,0,0,20,311,805,268,62,0,59
Acerv_evm.model.Segkk3096_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13621,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3096_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13623,0,51,144,0,0,4,0,0,0,10,40,71,0,120,0,0,0
MSTRG.13628,0,0,0,0,30,21,0,0,0,1,1,1,11,0,0,0,1
MSTRG.13629,0,74,7,1,3,0,0,0,0,7,12,74,138,37,52,21,0
Acerv_evm.TU.Segkk1302_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40549,0,56,153,3,3,50,0,0,0,6,18,0,123,15,32,0,0
MSTRG.40548,0,4,102,158,65,94,0,0,71,104,0,91,0,5,0,0,0
MSTRG.4978,0,2229,927,895,397,471,7,0,174,962,1306,712,748,482,512,0,213
MSTRG.40540,0,65,27,20,1,1,0,0,71,3,70,35,23,134,4,0,0
MSTRG.40543,0,29,589,482,419,145,0,46,384,101,73,663,208,39,0,0,214
MSTRG.40542,0,630,391,309,259,227,0,0,3,538,671,789,598,441,277,0,53
MSTRG.40544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40547,0,162,10,65,89,126,0,0,1,78,0,3,107,110,107,0,20
MSTRG.40546,0,9,34,209,57,6,0,0,9,131,0,460,116,0,7,0,28
MSTRG.1314,67,20124,10887,8294,1726,4776,1251,1946,4619,885,890,1990,2186,1897,664,6,503
MSTRG.1315,0,43,35,41,5,3,0,0,22,58,94,0,16,18,14,0,0
MSTRG.1316,0,1,62,0,9,20,0,0,0,28,0,5,1,0,4,0,0
MSTRG.1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1310,1,55,33,37,59,118,5,6,217,31,255,30,94,128,29,0,40
MSTRG.1311,1,56,159,2,13,75,21,0,2,6,119,0,65,113,25,0,4
MSTRG.1312,5,31,48,76,42,2,26,0,2,1,51,2,19,2,1,0,103
MSTRG.1313,0,1847,2717,1159,953,1692,0,86,436,1000,844,1606,1993,1421,466,0,196
MSTRG.14166,3,0,9,0,0,40,0,0,1,31,1,0,0,22,7,0,0
MSTRG.14167,0,0,11,14,40,32,3,0,35,50,0,0,52,0,0,0,0
MSTRG.14165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.1318,0,296,125,118,0,102,0,0,0,412,674,280,525,621,423,0,0
MSTRG.14163,0,84,64,11,2,26,6,0,0,85,248,0,59,82,58,0,4
MSTRG.14160,0,566,517,307,264,556,0,1,30,403,2,282,314,692,200,0,95
MSTRG.14161,0,30,0,0,1,4,0,0,0,5,0,33,7,2,30,0,0
Acerv_evm.TU.Segkk939_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3971_pilon.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29026,27,1278,1157,930,774,1324,308,20,344,1220,894,992,1421,1448,624,0,683
MSTRG.44041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.44042,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0
MSTRG.44043,0,330,228,91,262,235,1,0,6,291,187,70,195,305,109,0,13
MSTRG.44044,0,1421,1138,1056,622,1018,48,0,257,913,970,941,1672,1656,673,0,404
Acerv_evm.model.Segkk2053_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39778,17,3894,2012,2941,1543,3071,1,5,103,2381,2648,2724,3069,2756,1094,0,243
MSTRG.39779,0,95,84,0,55,74,9,0,54,97,382,97,122,320,72,0,6
MSTRG.44048,0,310,193,173,208,158,0,0,48,259,243,228,329,340,112,0,105
MSTRG.44049,0,14,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk295_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk295_pilon.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39772,1,800,175,230,85,439,1,0,57,271,648,549,886,733,183,5,138
MSTRG.39773,0,0,24,13,0,0,0,0,0,0,10,0,16,4,22,0,0
MSTRG.39770,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
MSTRG.39771,0,12,111,34,3,27,2,0,0,1,0,27,10,23,0,1,0
