	1087_trimmed	1088_trimmed	1089_trimmed	1090_trimmed	1091_trimmed	1092_trimmed	1096_trimmed	1097_trimmed	1098_trimmed	1099_trimmed	1100_trimmed	2263_trimmed	2264_trimmed	2265_trimmed	2266_trimmed	2267_trimmed	2268_trimmed	2382_trimmed	2383_trimmed	2384_trimmed	
Symbiodinium38060	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38064	0	0	31	25	87	47	0	0	0	104	0	85	0	110	134	114	70	44	0	129	
Symbiodinium38065	0	0	91	45	122	51	0	0	0	29	0	158	0	68	81	132	50	84	0	63	
Symbiodinium38066	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38067	1	0	207	34	153	75	0	42	0	8	0	121	0	150	133	88	150	63	0	88	
Symbiodinium38068	2	1	39	6	55	49	0	0	0	80	0	34	0	29	17	50	97	54	0	68	
Symbiodinium38069	3	0	29	46	125	48	0	31	0	60	0	148	0	68	62	151	22	39	0	133	
Symbiodinium38070	0	0	161	38	257	201	0	55	12	235	0	70	0	207	142	411	14	49	0	175	
Symbiodinium38071	0	0	7	21	43	46	0	0	0	0	0	38	0	55	0	65	78	15	0	17	
Symbiodinium38074	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	
Symbiodinium38076	16	45	23	26	353	127	0	0	0	2	0	215	0	79	150	61	8	92	0	86	
Symbiodinium38078	0	0	0	1	23	41	0	0	0	0	0	19	0	0	0	0	0	2	0	39	
Symbiodinium38080	0	0	0	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38081	0	0	25	11	54	16	0	4	0	0	0	21	0	0	0	10	46	9	0	1	
Symbiodinium38082	29	0	93	15	46	39	0	7	0	14	0	32	0	169	3	57	10	25	0	111	
Symbiodinium38083	82	22	56	0	26	78	0	196	0	0	0	58	0	90	58	20	1	45	0	52	
Symbiodinium38084	0	0	3	40	190	56	0	48	0	73	0	91	0	101	58	28	55	17	0	152	
Symbiodinium38085	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38086	0	0	63	29	171	3	0	5	5	30	0	98	0	85	119	50	49	21	0	43	
Symbiodinium38087	0	0	8	3	78	21	0	0	0	20	0	107	0	50	120	57	0	48	0	37	
Symbiodinium38088	514	0	21	17	73	75	0	0	0	26	0	108	0	125	132	179	8	15	0	69	
Symbiodinium38089	14	0	93	29	72	11	0	62	0	4	0	36	0	24	0	0	2	62	0	23	
Symbiodinium38091	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38093	0	0	41	22	7	19	0	0	0	0	0	16	0	54	6	9	0	7	0	47	
Symbiodinium38096	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38097	0	0	0	0	20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38099	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38101	0	0	0	1	5	13	0	0	0	0	0	15	0	0	0	21	33	17	0	40	
Symbiodinium38103	0	0	155	238	634	217	0	27	0	51	0	106	0	235	229	65	384	70	0	347	
Symbiodinium38106	0	0	14	9	93	0	0	0	0	1	0	36	0	18	42	15	6	10	0	137	
Symbiodinium38108	3	0	23	5	38	1	0	0	0	0	0	26	0	7	53	52	3	52	0	41	
Symbiodinium38110	0	0	29	11	13	3	0	82	0	0	0	10	0	0	8	8	40	14	0	27	
Symbiodinium38111	83	0	78	25	75	106	0	0	0	7	0	47	0	13	105	61	12	69	0	0	
Symbiodinium38113	0	1	10	10	66	21	0	0	0	0	0	24	0	52	50	30	11	42	0	47	
Symbiodinium38114	0	0	0	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38116	0	0	24	10	116	27	0	0	221	0	0	23	0	0	51	41	34	23	0	8	
Symbiodinium38119	0	0	13	38	0	16	0	0	0	0	0	24	0	12	1	33	37	34	0	8	
Symbiodinium38120	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38121	0	0	34	13	31	12	0	88	0	38	0	57	0	68	0	103	41	97	0	71	
Symbiodinium38122	3	0	18	19	64	22	0	3	0	51	0	121	0	61	0	117	10	56	0	62	
Symbiodinium38124	0	0	0	9	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38125	0	0	28	0	17	13	0	0	0	0	0	19	0	0	29	0	0	3	0	0	
Symbiodinium38126	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38128	15	0	40	16	63	29	0	60	1	339	0	21	0	25	0	89	29	40	0	277	
Symbiodinium38129	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38131	2	0	82	43	157	55	0	0	1	105	0	36	0	58	13	72	59	90	0	52	
Symbiodinium38134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	
Symbiodinium38135	31	3	94	21	332	204	0	147	51	53	0	149	0	195	22	189	120	91	0	51	
Symbiodinium38136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	
Symbiodinium38137	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38138	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38140	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38142	0	0	11	0	45	32	0	19	0	63	0	76	0	0	159	43	15	24	0	12	
Symbiodinium38143	0	0	65	57	57	58	0	108	0	21	0	0	0	61	25	62	87	23	0	34	
Symbiodinium38145	0	16	45	21	41	59	0	244	0	39	0	42	0	65	23	101	29	30	0	0	
Symbiodinium38146	0	0	36	14	23	7	0	0	0	33	0	25	0	5	0	0	0	35	0	0	
Symbiodinium38150	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	
Symbiodinium38152	1	0	25	0	37	0	0	63	15	0	0	31	0	37	0	0	1	36	0	119	
Symbiodinium38153	0	0	47	22	142	75	0	49	2	0	0	91	0	24	247	164	52	76	0	83	
Symbiodinium38155	0	0	0	0	0	36	0	18	0	49	0	0	0	0	0	0	0	0	0	34	
Symbiodinium38158	0	0	71	93	120	104	0	92	0	199	0	180	0	86	218	186	145	17	0	174	
Symbiodinium38161	0	0	0	0	3	0	0	0	0	0	0	0	0	0	20	0	0	0	0	25	
Symbiodinium38162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
Symbiodinium38163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	3	0	0	
Symbiodinium38167	7	0	22	52	178	118	0	0	0	9	0	83	0	72	115	122	29	83	3	0	
Symbiodinium38172	0	0	78	7	146	35	0	0	2	33	0	1	0	117	157	58	18	50	0	6	
Symbiodinium38173	1	0	96	141	334	297	0	212	46	323	0	121	0	125	123	336	209	87	0	502	
Symbiodinium38175	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38178	13	0	43	65	32	31	0	127	179	0	0	94	0	25	193	66	75	97	112	82	
Symbiodinium38179	49	35	69	53	364	89	0	456	282	314	0	97	0	164	165	115	74	63	0	342	
Symbiodinium38180	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38182	0	0	12	9	139	59	0	0	0	50	0	26	0	0	186	82	32	56	0	64	
Symbiodinium38183	0	0	0	0	0	0	0	0	0	0	0	2	0	0	36	1	0	5	0	20	
Symbiodinium38188	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38192	0	0	32	34	76	95	0	110	14	63	0	51	0	200	32	114	114	72	6	72	
Symbiodinium38193	0	0	24	22	27	33	0	67	23	41	0	16	0	0	29	57	100	36	0	23	
Symbiodinium38195	1	1	27	42	24	44	0	185	86	142	0	96	0	25	35	160	43	68	0	74	
Symbiodinium38196	0	0	41	49	118	62	0	6	0	79	0	78	0	46	39	138	22	45	0	108	
Symbiodinium38197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	
Symbiodinium38201	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	
Symbiodinium38204	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	
Symbiodinium38205	0	0	19	15	75	25	0	2	0	0	0	59	0	0	0	0	0	52	0	88	
Symbiodinium38207	0	0	54	2	109	16	0	11	0	39	0	101	0	97	54	72	44	2	0	45	
Symbiodinium38209	3	0	13	29	51	0	0	0	0	50	0	12	0	43	83	86	63	57	0	25	
Symbiodinium38212	0	0	9	0	74	42	0	20	0	35	0	29	0	28	2	0	14	38	0	202	
Symbiodinium38213	9	0	42	99	177	88	0	145	0	199	0	104	0	90	61	38	195	32	68	177	
Symbiodinium38216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	
Symbiodinium38220	0	0	0	1	0	7	0	0	0	0	0	0	0	17	0	0	3	10	0	0	
Symbiodinium38221	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	32	
Symbiodinium38222	10	0	46	37	56	75	0	63	0	20	0	17	0	57	77	144	38	68	12	36	
Symbiodinium38223	0	0	40	27	95	20	0	61	0	0	0	76	0	0	22	43	0	58	0	3	
Symbiodinium38225	1	0	11	0	14	82	0	0	0	0	0	29	0	79	0	0	6	1	0	28	
Symbiodinium38226	0	0	32	91	112	174	0	277	7	231	0	152	0	121	32	48	24	55	0	299	
Symbiodinium38227	32	0	32	45	104	36	0	417	13	294	0	93	0	92	80	109	119	51	0	255	
Symbiodinium38229	4	0	295	454	1716	570	0	149	56	686	0	791	0	1228	744	864	707	352	3	2131	
Symbiodinium38230	19	18	78	42	232	97	0	3	228	82	0	126	0	266	103	76	55	82	451	220	
Symbiodinium38235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	16	0	0	0	
Symbiodinium38236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	
Symbiodinium38238	1	0	26	17	32	1	0	4	0	0	0	36	0	0	0	18	0	3	0	102	
Symbiodinium38239	0	0	29	25	46	11	0	0	0	46	0	67	0	55	15	70	100	22	2	221	
Symbiodinium38240	0	0	132	142	416	267	0	19	1	293	0	246	0	197	206	116	225	93	4	324	
Symbiodinium38241	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38244	0	0	211	292	602	452	0	103	0	163	0	329	0	380	486	598	183	284	0	376	
Symbiodinium38247	0	0	35	2	53	0	0	42	0	0	0	25	0	105	64	65	112	17	0	128	
Symbiodinium38253	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38255	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38256	20	3	27	24	108	25	0	241	124	0	0	58	0	157	105	68	34	26	382	17	
Symbiodinium38257	1	0	17	0	15	16	0	162	0	266	0	0	0	0	28	19	16	15	0	67	
Symbiodinium38258	0	1	82	15	186	62	0	1	0	14	0	52	0	41	3	75	0	67	0	186	
Symbiodinium38260	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	
Symbiodinium38264	0	0	73	20	95	48	0	48	0	0	0	58	0	28	35	95	4	33	4	3	
Symbiodinium38265	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38266	0	0	12	24	122	10	0	9	134	28	0	75	0	153	91	123	43	35	0	51	
Symbiodinium38267	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	
Symbiodinium38269	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	
Symbiodinium38271	0	0	19	17	44	9	0	0	0	0	0	60	0	95	246	96	31	68	0	37	
Symbiodinium38272	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	113	
Symbiodinium38273	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38274	0	0	35	16	0	13	0	30	0	0	0	89	0	37	123	106	5	34	0	0	
Symbiodinium38275	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38276	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	1	0	0	0	
Symbiodinium38277	0	0	2	18	111	7	0	0	0	0	0	83	0	0	0	0	0	11	0	0	
Symbiodinium38278	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38279	42	0	31	0	0	7	0	0	0	25	0	8	0	0	4	0	7	9	0	8	
Symbiodinium38282	20	0	66	54	267	62	0	0	0	6	0	72	0	78	60	168	25	22	0	119	
Symbiodinium38283	0	0	10	14	82	6	0	0	0	0	0	5	0	0	11	68	0	21	0	37	
Symbiodinium38286	0	0	0	0	2	12	0	10	0	0	0	0	0	0	0	5	0	0	0	0	
Symbiodinium38287	0	0	47	19	50	44	0	2	0	0	0	124	0	0	93	165	31	50	0	84	
Symbiodinium38288	1	0	30	4	11	0	0	0	18	21	0	3	0	0	15	41	11	24	0	57	
Symbiodinium38289	1	0	88	54	111	69	0	0	0	0	0	43	0	56	0	190	22	8	0	4	
Symbiodinium3829	0	0	11	0	24	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	
Symbiodinium38291	0	0	7	4	37	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
Symbiodinium38292	7	0	40	47	38	45	0	94	10	48	0	20	0	210	0	21	43	20	0	155	
Symbiodinium38293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
Symbiodinium38294	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Symbiodinium38295	0	0	49	11	139	33	0	75	1	40	0	70	0	70	143	38	1	57	0	145	
Symbiodinium38296	0	0	86	91	304	118	0	124	20	66	0	248	0	342	346	150	132	83	0	458	
Symbiodinium38297	3	0	93	22	106	96	0	94	0	0	0	125	0	157	131	190	105	91	63	201	
Symbiodinium38298	0	0	27	28	75	24	0	0	0	0	0	0	0	0	0	30	2	13	0	0	
Symbiodinium383	0	0	0	0	14	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38300	0	1	20	8	33	6	0	77	3	3	0	55	0	22	16	21	25	19	0	4	
Symbiodinium38307	0	0	14	0	65	19	0	0	0	0	0	31	0	95	0	0	6	52	0	0	
Symbiodinium38308	0	8	42	2	109	42	0	28	0	30	0	47	0	5	47	87	181	38	0	89	
Symbiodinium38310	0	2	45	5	78	28	0	130	123	11	0	16	0	33	4	53	1	19	0	42	
Symbiodinium38311	0	0	46	43	78	62	0	0	0	0	0	61	0	28	41	32	11	12	0	1	
Symbiodinium38313	0	0	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	
Symbiodinium38314	12	6	50	40	62	31	0	266	187	34	0	51	0	81	150	41	87	33	0	72	
Symbiodinium38317	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38318	1	0	18	18	48	87	0	15	0	0	0	62	0	2	34	41	33	36	0	98	
Symbiodinium38322	0	0	42	31	39	4	0	0	0	51	0	48	0	131	46	73	1	2	0	71	
Symbiodinium38323	0	0	0	0	41	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38324	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38325	1	0	47	4	24	22	0	0	23	29	0	85	0	16	18	13	0	56	0	66	
Symbiodinium38326	0	0	27	4	114	68	0	4	8	0	0	166	0	49	232	112	76	86	0	178	
Symbiodinium38328	0	0	2	0	34	10	0	112	0	0	0	69	0	28	81	68	0	10	0	240	
Symbiodinium38333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Symbiodinium38334	10	0	21	24	20	12	0	75	0	105	0	19	0	10	148	14	8	28	0	64	
Symbiodinium38335	0	0	3	8	9	14	0	0	0	0	0	23	0	0	38	30	18	11	0	0	
Symbiodinium38336	13	9	55	20	23	44	0	181	15	52	0	60	0	0	29	1	153	31	0	189	
Symbiodinium38337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	
Symbiodinium38339	20	0	98	117	240	37	0	275	71	104	0	240	0	42	205	154	218	105	76	254	
Symbiodinium38341	16	0	55	14	88	28	0	216	0	0	0	59	0	0	24	22	54	17	0	7	
Symbiodinium38342	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38343	0	0	42	199	125	94	0	8	1	111	0	127	0	153	45	128	150	92	0	285	
Symbiodinium38344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	
Symbiodinium38347	0	0	33	11	78	64	0	54	22	33	0	19	0	8	17	34	28	80	0	0	
Symbiodinium38348	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38349	0	0	24	44	76	72	0	94	0	207	0	38	0	242	52	95	136	46	2	199	
Symbiodinium38351	1	0	64	19	102	87	0	0	0	70	0	17	0	58	104	32	7	27	0	15	
Symbiodinium38353	34	0	101	26	76	29	0	479	0	0	0	36	0	0	102	35	14	65	0	56	
Symbiodinium38354	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	
Symbiodinium38356	0	0	55	0	22	31	0	0	0	45	0	47	0	65	65	9	53	22	0	76	
Symbiodinium38358	23	0	12	153	219	57	0	471	34	195	0	150	0	107	173	134	60	91	108	195	
Symbiodinium38363	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38365	0	0	169	28	106	67	0	469	11	223	0	181	0	90	253	171	103	154	8	314	
Symbiodinium38366	4	0	60	79	207	36	0	0	3	82	0	50	0	77	100	14	131	80	0	118	
Symbiodinium38367	0	0	90	42	137	6	0	19	2	121	0	107	0	204	273	56	53	107	0	353	
Symbiodinium38368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	
Symbiodinium38370	39	24	42	84	75	53	0	118	557	107	0	94	0	58	105	0	41	39	0	105	
Symbiodinium38371	0	0	11	0	36	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	
Symbiodinium38374	0	0	0	4	35	25	0	23	0	0	0	21	0	90	140	49	0	26	0	30	
Symbiodinium38375	0	0	14	0	29	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38377	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38378	0	0	74	68	279	64	0	181	25	224	0	198	0	265	125	66	112	49	3	100	
Symbiodinium38379	79	0	65	48	290	94	0	77	135	69	0	225	0	173	186	81	42	37	0	119	
Symbiodinium38380	0	0	20	0	85	59	0	3	0	0	0	55	0	158	28	65	12	9	0	35	
Symbiodinium38381	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
Symbiodinium38385	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38386	0	0	100	21	146	31	0	1	0	78	0	19	0	19	64	106	26	22	0	22	
Symbiodinium38387	0	0	42	9	21	8	0	0	0	0	0	116	0	0	73	13	2	6	0	28	
Symbiodinium38390	0	23	13	6	237	86	0	42	103	52	0	100	0	99	58	238	61	129	0	101	
Symbiodinium38394	1	0	11	35	33	0	13	5	0	7	0	53	0	19	65	47	47	73	0	69	
Symbiodinium38395	2	0	153	56	457	190	0	0	0	26	0	138	0	116	177	122	109	97	0	187	
Symbiodinium38396	0	0	46	7	27	6	0	36	0	0	0	31	0	241	38	20	180	7	0	179	
Symbiodinium38397	10	0	143	62	149	110	0	29	30	131	0	165	0	240	247	189	191	101	0	138	
Symbiodinium38400	0	0	22	26	42	31	0	95	0	0	0	5	0	78	36	38	141	53	0	48	
Symbiodinium38401	1	0	38	14	194	133	0	150	119	86	0	79	0	63	273	91	46	27	0	69	
Symbiodinium38402	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	49	0	0	0	
Symbiodinium38404	33	13	83	32	94	83	0	155	73	101	0	17	0	126	12	105	16	54	0	62	
Symbiodinium38405	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38406	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38407	0	0	29	4	49	0	0	0	0	5	0	45	0	0	0	22	9	13	0	0	
Symbiodinium38408	14	0	61	56	195	107	0	0	0	63	0	39	0	33	217	219	114	126	0	347	
Symbiodinium38409	0	0	9	22	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	
Symbiodinium38410	0	0	55	13	71	72	0	10	2	0	0	15	0	1	193	85	148	30	646	127	
Symbiodinium38411	0	0	28	5	71	51	0	87	0	30	0	32	0	1	36	23	20	20	0	47	
Symbiodinium38412	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38415	0	0	4	5	5	17	0	0	45	3	0	24	0	0	36	0	0	15	0	0	
Symbiodinium38416	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	
Symbiodinium38417	0	0	20	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38418	0	0	40	36	133	98	0	1	0	0	0	27	0	143	57	17	1	73	0	2	
Symbiodinium38419	0	0	8	12	43	13	0	0	0	0	0	48	0	0	55	120	8	14	0	0	
Symbiodinium3842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	8	0	0	
Symbiodinium38421	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38424	0	0	25	48	0	63	0	0	0	92	0	16	0	24	20	66	132	33	0	192	
Symbiodinium38426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	
Symbiodinium38427	10	0	67	75	88	76	0	94	0	52	0	60	0	27	158	92	55	15	0	9	
Symbiodinium38428	0	0	50	27	96	74	0	0	0	0	0	71	0	0	109	30	21	12	0	79	
Symbiodinium38429	0	0	3	17	21	32	0	0	0	17	0	27	0	7	4	18	47	8	0	3	
Symbiodinium38431	105	0	88	37	105	90	0	55	494	128	0	73	0	50	130	127	121	85	0	157	
Symbiodinium38434	0	0	0	8	0	0	0	2	0	218	0	17	0	0	19	44	0	6	0	0	
Symbiodinium38435	61	0	46	22	67	44	5	28	0	57	0	68	0	96	28	46	178	44	0	109	
Symbiodinium38436	0	0	13	0	169	0	0	66	0	0	0	0	0	123	25	54	15	36	0	148	
Symbiodinium38437	0	0	26	2	38	48	0	41	0	13	0	36	0	0	44	23	106	21	0	46	
Symbiodinium38438	0	0	29	22	128	69	0	0	0	23	0	15	0	76	168	15	28	17	0	0	
Symbiodinium38439	0	0	0	5	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38440	0	0	4	8	53	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	
Symbiodinium38441	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38443	4	0	28	27	230	48	0	11	2	54	0	97	0	0	123	101	4	42	8	33	
Symbiodinium38444	0	0	0	7	20	0	0	47	0	0	0	0	0	48	0	0	0	0	0	0	
Symbiodinium38446	0	0	30	36	145	67	0	16	2	81	0	43	0	39	74	150	8	30	0	102	
Symbiodinium38447	0	0	9	57	366	75	0	0	0	0	0	30	0	162	248	34	0	25	0	95	
Symbiodinium38448	3	0	16	14	31	13	0	0	0	0	0	4	0	81	0	30	23	7	0	19	
Symbiodinium38449	0	0	0	0	57	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38451	0	0	31	2	66	41	0	177	0	110	0	21	0	55	54	75	36	41	0	0	
Symbiodinium38452	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
Symbiodinium38453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	
Symbiodinium38457	0	0	0	0	0	14	0	0	0	0	0	0	0	66	0	22	0	0	0	0	
Symbiodinium38460	4	0	34	67	225	63	0	12	0	97	0	108	0	89	95	16	126	29	3	114	
Symbiodinium38464	0	0	27	0	63	94	0	121	0	22	0	69	0	22	9	16	0	37	0	35	
Symbiodinium38467	0	0	34	34	0	0	0	0	0	0	0	0	0	46	96	6	32	6	0	0	
Symbiodinium38468	0	0	29	34	120	80	0	16	0	33	0	10	0	79	0	0	2	45	0	159	
Symbiodinium38471	0	0	34	21	89	50	0	0	0	2	0	57	0	123	147	48	7	57	0	90	
Symbiodinium38472	0	0	10	32	31	14	0	0	0	12	0	4	0	0	0	13	54	37	0	0	
Symbiodinium38473	0	0	49	35	68	99	0	0	0	31	0	91	0	0	95	68	122	56	0	45	
Symbiodinium38474	19	0	23	25	43	54	0	88	0	93	0	49	0	0	43	20	59	15	0	106	
Symbiodinium38476	0	0	0	0	0	0	0	0	0	24	0	0	0	0	99	0	0	0	0	0	
Symbiodinium38479	0	0	142	20	125	35	0	0	0	0	0	16	0	37	21	10	0	7	0	26	
Symbiodinium38483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
Symbiodinium38484	0	0	61	24	48	50	0	0	0	11	0	15	0	47	0	62	121	65	0	0	
Symbiodinium38485	0	0	93	37	0	87	0	143	49	0	0	25	0	161	143	149	68	24	0	128	
Symbiodinium38486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	
Symbiodinium38487	0	0	21	53	99	39	0	62	23	37	0	28	0	84	34	88	74	46	0	85	
Symbiodinium38489	2	0	123	82	321	120	0	1	0	115	0	127	0	210	543	392	209	117	0	327	
Symbiodinium38490	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38491	0	0	37	21	70	37	0	269	0	46	0	1	0	113	0	59	4	8	16	68	
Symbiodinium38492	0	0	0	15	49	0	0	1	0	12	0	3	0	0	0	22	0	0	0	114	
Symbiodinium38493	5	0	31	7	94	44	0	64	0	57	0	35	0	83	0	4	61	7	29	20	
Symbiodinium38494	0	0	27	22	101	39	0	41	0	34	0	114	0	110	233	95	53	48	0	59	
Symbiodinium38495	0	0	37	36	30	36	6	127	0	0	0	11	0	42	117	31	30	23	0	148	
Symbiodinium38496	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	20	0	0	0	30	
Symbiodinium38498	0	0	0	22	46	36	0	348	113	32	0	7	0	0	39	0	5	17	0	117	
Symbiodinium38499	0	0	64	55	186	58	0	24	0	60	0	72	0	65	71	30	45	14	0	110	
Symbiodinium38500	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Symbiodinium38501	0	0	7	1	100	85	0	0	0	0	0	39	0	13	88	96	30	26	0	63	
Symbiodinium38502	9	0	15	6	2	6	0	0	0	20	0	31	0	49	5	75	0	15	0	37	
Symbiodinium38503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	
