Temperature,Datetime_EST,Date,Time,Light,site,Time_period,year,month,day
28.7102,2021-06-08T14:00:00Z,2021-06-08,10:00:00,NA,CCC,10H 0M 0S,2021,6,8
28.9037,2021-06-08T16:00:00Z,2021-06-08,12:00:00,NA,CCC,12H 0M 0S,2021,6,8
29.2011,2021-06-08T18:00:00Z,2021-06-08,14:00:00,NA,CCC,14H 0M 0S,2021,6,8
29.1852,2021-06-08T20:00:00Z,2021-06-08,16:00:00,NA,CCC,16H 0M 0S,2021,6,8
29.2241,2021-06-08T22:00:00Z,2021-06-08,18:00:00,NA,CCC,18H 0M 0S,2021,6,8
29.1133,2021-06-09T00:00:00Z,2021-06-08,20:00:00,NA,CCC,20H 0M 0S,2021,6,8
29.0602,2021-06-09T02:00:00Z,2021-06-08,22:00:00,NA,CCC,22H 0M 0S,2021,6,8
28.9884,2021-06-09T04:00:00Z,2021-06-09,00:00:00,NA,CCC,0S,2021,6,9
28.9855,2021-06-09T06:00:00Z,2021-06-09,02:00:00,NA,CCC,2H 0M 0S,2021,6,9
28.8435,2021-06-09T08:00:00Z,2021-06-09,04:00:00,NA,CCC,4H 0M 0S,2021,6,9
28.9826,2021-06-09T10:00:00Z,2021-06-09,06:00:00,NA,CCC,6H 0M 0S,2021,6,9
28.6702,2021-06-09T12:00:00Z,2021-06-09,08:00:00,NA,CCC,8H 0M 0S,2021,6,9
28.7546,2021-06-09T14:00:00Z,2021-06-09,10:00:00,NA,CCC,10H 0M 0S,2021,6,9
28.9238,2021-06-09T16:00:00Z,2021-06-09,12:00:00,NA,CCC,12H 0M 0S,2021,6,9
29.2946,2021-06-09T18:00:00Z,2021-06-09,14:00:00,NA,CCC,14H 0M 0S,2021,6,9
29.4199,2021-06-09T20:00:00Z,2021-06-09,16:00:00,NA,CCC,16H 0M 0S,2021,6,9
29.4286,2021-06-09T22:00:00Z,2021-06-09,18:00:00,NA,CCC,18H 0M 0S,2021,6,9
29.214,2021-06-10T00:00:00Z,2021-06-09,20:00:00,NA,CCC,20H 0M 0S,2021,6,9
29.0875,2021-06-10T02:00:00Z,2021-06-09,22:00:00,NA,CCC,22H 0M 0S,2021,6,9
28.9798,2021-06-10T04:00:00Z,2021-06-10,00:00:00,NA,CCC,0S,2021,6,10
29.02,2021-06-10T06:00:00Z,2021-06-10,02:00:00,NA,CCC,2H 0M 0S,2021,6,10
29.0085,2021-06-10T08:00:00Z,2021-06-10,04:00:00,NA,CCC,4H 0M 0S,2021,6,10
29.0573,2021-06-10T10:00:00Z,2021-06-10,06:00:00,NA,CCC,6H 0M 0S,2021,6,10
28.7417,2021-06-10T12:00:00Z,2021-06-10,08:00:00,NA,CCC,8H 0M 0S,2021,6,10
28.8664,2021-06-10T14:00:00Z,2021-06-10,10:00:00,NA,CCC,10H 0M 0S,2021,6,10
29.0674,2021-06-10T16:00:00Z,2021-06-10,12:00:00,NA,CCC,12H 0M 0S,2021,6,10
29.3032,2021-06-10T18:00:00Z,2021-06-10,14:00:00,NA,CCC,14H 0M 0S,2021,6,10
29.5685,2021-06-10T20:00:00Z,2021-06-10,16:00:00,NA,CCC,16H 0M 0S,2021,6,10
29.5931,2021-06-10T22:00:00Z,2021-06-10,18:00:00,NA,CCC,18H 0M 0S,2021,6,10
29.518,2021-06-11T00:00:00Z,2021-06-10,20:00:00,NA,CCC,20H 0M 0S,2021,6,10
29.1809,2021-06-11T02:00:00Z,2021-06-10,22:00:00,NA,CCC,22H 0M 0S,2021,6,10
29.02,2021-06-11T04:00:00Z,2021-06-11,00:00:00,NA,CCC,0S,2021,6,11
29.0602,2021-06-11T06:00:00Z,2021-06-11,02:00:00,NA,CCC,2H 0M 0S,2021,6,11
29.2557,2021-06-11T08:00:00Z,2021-06-11,04:00:00,NA,CCC,4H 0M 0S,2021,6,11
29.2644,2021-06-11T10:00:00Z,2021-06-11,06:00:00,NA,CCC,6H 0M 0S,2021,6,11
29.0128,2021-06-11T12:00:00Z,2021-06-11,08:00:00,NA,CCC,8H 0M 0S,2021,6,11
29.0171,2021-06-11T14:00:00Z,2021-06-11,10:00:00,NA,CCC,10H 0M 0S,2021,6,11
29.1191,2021-06-11T16:00:00Z,2021-06-11,12:00:00,NA,CCC,12H 0M 0S,2021,6,11
29.3695,2021-06-11T18:00:00Z,2021-06-11,14:00:00,NA,CCC,14H 0M 0S,2021,6,11
29.6725,2021-06-11T20:00:00Z,2021-06-11,16:00:00,NA,CCC,16H 0M 0S,2021,6,11
29.7709,2021-06-11T22:00:00Z,2021-06-11,18:00:00,NA,CCC,18H 0M 0S,2021,6,11
29.9519,2021-06-12T00:00:00Z,2021-06-11,20:00:00,NA,CCC,20H 0M 0S,2021,6,11
29.7188,2021-06-12T02:00:00Z,2021-06-11,22:00:00,NA,CCC,22H 0M 0S,2021,6,11
29.3853,2021-06-12T04:00:00Z,2021-06-12,00:00:00,NA,CCC,0S,2021,6,12
29.3868,2021-06-12T06:00:00Z,2021-06-12,02:00:00,NA,CCC,2H 0M 0S,2021,6,12
29.5844,2021-06-12T08:00:00Z,2021-06-12,04:00:00,NA,CCC,4H 0M 0S,2021,6,12
29.5888,2021-06-12T10:00:00Z,2021-06-12,06:00:00,NA,CCC,6H 0M 0S,2021,6,12
29.4344,2021-06-12T12:00:00Z,2021-06-12,08:00:00,NA,CCC,8H 0M 0S,2021,6,12
29.3781,2021-06-12T14:00:00Z,2021-06-12,10:00:00,NA,CCC,10H 0M 0S,2021,6,12
29.4589,2021-06-12T16:00:00Z,2021-06-12,12:00:00,NA,CCC,12H 0M 0S,2021,6,12
29.5007,2021-06-12T18:00:00Z,2021-06-12,14:00:00,NA,CCC,14H 0M 0S,2021,6,12
29.9099,2021-06-12T20:00:00Z,2021-06-12,16:00:00,NA,CCC,16H 0M 0S,2021,6,12
29.9707,2021-06-12T22:00:00Z,2021-06-12,18:00:00,NA,CCC,18H 0M 0S,2021,6,12
29.9591,2021-06-13T00:00:00Z,2021-06-12,20:00:00,NA,CCC,20H 0M 0S,2021,6,12
29.8432,2021-06-13T02:00:00Z,2021-06-12,22:00:00,NA,CCC,22H 0M 0S,2021,6,12
29.4646,2021-06-13T04:00:00Z,2021-06-13,00:00:00,NA,CCC,0S,2021,6,13
29.3637,2021-06-13T06:00:00Z,2021-06-13,02:00:00,NA,CCC,2H 0M 0S,2021,6,13
29.583,2021-06-13T08:00:00Z,2021-06-13,04:00:00,NA,CCC,4H 0M 0S,2021,6,13
29.6234,2021-06-13T10:00:00Z,2021-06-13,06:00:00,NA,CCC,6H 0M 0S,2021,6,13
29.7824,2021-06-13T12:00:00Z,2021-06-13,08:00:00,NA,CCC,8H 0M 0S,2021,6,13
29.3738,2021-06-13T14:00:00Z,2021-06-13,10:00:00,NA,CCC,10H 0M 0S,2021,6,13
29.5296,2021-06-13T16:00:00Z,2021-06-13,12:00:00,NA,CCC,12H 0M 0S,2021,6,13
29.8389,2021-06-13T18:00:00Z,2021-06-13,14:00:00,NA,CCC,14H 0M 0S,2021,6,13
29.7419,2021-06-13T20:00:00Z,2021-06-13,16:00:00,NA,CCC,16H 0M 0S,2021,6,13
30.2175,2021-06-13T22:00:00Z,2021-06-13,18:00:00,NA,CCC,18H 0M 0S,2021,6,13
30.3222,2021-06-14T00:00:00Z,2021-06-13,20:00:00,NA,CCC,20H 0M 0S,2021,6,13
30.0737,2021-06-14T02:00:00Z,2021-06-13,22:00:00,NA,CCC,22H 0M 0S,2021,6,13
29.8432,2021-06-14T04:00:00Z,2021-06-14,00:00:00,NA,CCC,0S,2021,6,14
29.6162,2021-06-14T06:00:00Z,2021-06-14,02:00:00,NA,CCC,2H 0M 0S,2021,6,14
29.7347,2021-06-14T08:00:00Z,2021-06-14,04:00:00,NA,CCC,4H 0M 0S,2021,6,14
29.8881,2021-06-14T10:00:00Z,2021-06-14,06:00:00,NA,CCC,6H 0M 0S,2021,6,14
29.9649,2021-06-14T12:00:00Z,2021-06-14,08:00:00,NA,CCC,8H 0M 0S,2021,6,14
29.5599,2021-06-14T14:00:00Z,2021-06-14,10:00:00,NA,CCC,10H 0M 0S,2021,6,14
29.3205,2021-06-14T16:00:00Z,2021-06-14,12:00:00,NA,CCC,12H 0M 0S,2021,6,14
29.3349,2021-06-14T18:00:00Z,2021-06-14,14:00:00,NA,CCC,14H 0M 0S,2021,6,14
29.3724,2021-06-14T20:00:00Z,2021-06-14,16:00:00,NA,CCC,16H 0M 0S,2021,6,14
29.5382,2021-06-14T22:00:00Z,2021-06-14,18:00:00,NA,CCC,18H 0M 0S,2021,6,14
29.8172,2021-06-15T00:00:00Z,2021-06-14,20:00:00,NA,CCC,20H 0M 0S,2021,6,14
29.2932,2021-06-15T02:00:00Z,2021-06-14,22:00:00,NA,CCC,22H 0M 0S,2021,6,14
28.9654,2021-06-15T04:00:00Z,2021-06-15,00:00:00,NA,CCC,0S,2021,6,15
28.9295,2021-06-15T06:00:00Z,2021-06-15,02:00:00,NA,CCC,2H 0M 0S,2021,6,15
28.7876,2021-06-15T08:00:00Z,2021-06-15,04:00:00,NA,CCC,4H 0M 0S,2021,6,15
28.9798,2021-06-15T10:00:00Z,2021-06-15,06:00:00,NA,CCC,6H 0M 0S,2021,6,15
29.2413,2021-06-15T12:00:00Z,2021-06-15,08:00:00,NA,CCC,8H 0M 0S,2021,6,15
29.1536,2021-06-15T14:00:00Z,2021-06-15,10:00:00,NA,CCC,10H 0M 0S,2021,6,15
28.9396,2021-06-15T16:00:00Z,2021-06-15,12:00:00,NA,CCC,12H 0M 0S,2021,6,15
28.9439,2021-06-15T18:00:00Z,2021-06-15,14:00:00,NA,CCC,14H 0M 0S,2021,6,15
28.9697,2021-06-15T20:00:00Z,2021-06-15,16:00:00,NA,CCC,16H 0M 0S,2021,6,15
28.9482,2021-06-15T22:00:00Z,2021-06-15,18:00:00,NA,CCC,18H 0M 0S,2021,6,15
29.0401,2021-06-16T00:00:00Z,2021-06-15,20:00:00,NA,CCC,20H 0M 0S,2021,6,15
29.0429,2021-06-16T02:00:00Z,2021-06-15,22:00:00,NA,CCC,22H 0M 0S,2021,6,15
28.7059,2021-06-16T04:00:00Z,2021-06-16,00:00:00,NA,CCC,0S,2021,6,16
28.6716,2021-06-16T06:00:00Z,2021-06-16,02:00:00,NA,CCC,2H 0M 0S,2021,6,16
28.6229,2021-06-16T08:00:00Z,2021-06-16,04:00:00,NA,CCC,4H 0M 0S,2021,6,16
28.6229,2021-06-16T10:00:00Z,2021-06-16,06:00:00,NA,CCC,6H 0M 0S,2021,6,16
28.7432,2021-06-16T12:00:00Z,2021-06-16,08:00:00,NA,CCC,8H 0M 0S,2021,6,16
28.8306,2021-06-16T14:00:00Z,2021-06-16,10:00:00,NA,CCC,10H 0M 0S,2021,6,16
28.7346,2021-06-16T16:00:00Z,2021-06-16,12:00:00,NA,CCC,12H 0M 0S,2021,6,16
28.7117,2021-06-16T18:00:00Z,2021-06-16,14:00:00,NA,CCC,14H 0M 0S,2021,6,16
28.6687,2021-06-16T20:00:00Z,2021-06-16,16:00:00,NA,CCC,16H 0M 0S,2021,6,16
28.6845,2021-06-16T22:00:00Z,2021-06-16,18:00:00,NA,CCC,18H 0M 0S,2021,6,16
28.7188,2021-06-17T00:00:00Z,2021-06-16,20:00:00,NA,CCC,20H 0M 0S,2021,6,16
28.8506,2021-06-17T02:00:00Z,2021-06-16,22:00:00,NA,CCC,22H 0M 0S,2021,6,16
28.4657,2021-06-17T04:00:00Z,2021-06-17,00:00:00,NA,CCC,0S,2021,6,17
28.2544,2021-06-17T06:00:00Z,2021-06-17,02:00:00,NA,CCC,2H 0M 0S,2021,6,17
28.1988,2021-06-17T08:00:00Z,2021-06-17,04:00:00,NA,CCC,4H 0M 0S,2021,6,17
28.1931,2021-06-17T10:00:00Z,2021-06-17,06:00:00,NA,CCC,6H 0M 0S,2021,6,17
28.3886,2021-06-17T12:00:00Z,2021-06-17,08:00:00,NA,CCC,8H 0M 0S,2021,6,17
28.7288,2021-06-17T14:00:00Z,2021-06-17,10:00:00,NA,CCC,10H 0M 0S,2021,6,17
28.3001,2021-06-17T16:00:00Z,2021-06-17,12:00:00,NA,CCC,12H 0M 0S,2021,6,17
28.1846,2021-06-17T18:00:00Z,2021-06-17,14:00:00,NA,CCC,14H 0M 0S,2021,6,17
28.3357,2021-06-17T20:00:00Z,2021-06-17,16:00:00,NA,CCC,16H 0M 0S,2021,6,17
28.4,2021-06-17T22:00:00Z,2021-06-17,18:00:00,NA,CCC,18H 0M 0S,2021,6,17
28.5986,2021-06-18T00:00:00Z,2021-06-17,20:00:00,NA,CCC,20H 0M 0S,2021,6,17
28.7303,2021-06-18T02:00:00Z,2021-06-17,22:00:00,NA,CCC,22H 0M 0S,2021,6,17
28.6272,2021-06-18T04:00:00Z,2021-06-18,00:00:00,NA,CCC,0S,2021,6,18
28.47,2021-06-18T06:00:00Z,2021-06-18,02:00:00,NA,CCC,2H 0M 0S,2021,6,18
28.4357,2021-06-18T08:00:00Z,2021-06-18,04:00:00,NA,CCC,4H 0M 0S,2021,6,18
28.3928,2021-06-18T10:00:00Z,2021-06-18,06:00:00,NA,CCC,6H 0M 0S,2021,6,18
28.4571,2021-06-18T12:00:00Z,2021-06-18,08:00:00,NA,CCC,8H 0M 0S,2021,6,18
28.6186,2021-06-18T14:00:00Z,2021-06-18,10:00:00,NA,CCC,10H 0M 0S,2021,6,18
28.6344,2021-06-18T16:00:00Z,2021-06-18,12:00:00,NA,CCC,12H 0M 0S,2021,6,18
28.6258,2021-06-18T18:00:00Z,2021-06-18,14:00:00,NA,CCC,14H 0M 0S,2021,6,18
28.6272,2021-06-18T20:00:00Z,2021-06-18,16:00:00,NA,CCC,16H 0M 0S,2021,6,18
28.6458,2021-06-18T22:00:00Z,2021-06-18,18:00:00,NA,CCC,18H 0M 0S,2021,6,18
28.6973,2021-06-19T00:00:00Z,2021-06-18,20:00:00,NA,CCC,20H 0M 0S,2021,6,18
28.7604,2021-06-19T02:00:00Z,2021-06-18,22:00:00,NA,CCC,22H 0M 0S,2021,6,18
28.8019,2021-06-19T04:00:00Z,2021-06-19,00:00:00,NA,CCC,0S,2021,6,19
28.6802,2021-06-19T06:00:00Z,2021-06-19,02:00:00,NA,CCC,2H 0M 0S,2021,6,19
28.56,2021-06-19T08:00:00Z,2021-06-19,04:00:00,NA,CCC,4H 0M 0S,2021,6,19
28.47,2021-06-19T10:00:00Z,2021-06-19,06:00:00,NA,CCC,6H 0M 0S,2021,6,19
28.55,2021-06-19T12:00:00Z,2021-06-19,08:00:00,NA,CCC,8H 0M 0S,2021,6,19
28.8048,2021-06-19T14:00:00Z,2021-06-19,10:00:00,NA,CCC,10H 0M 0S,2021,6,19
28.9295,2021-06-19T16:00:00Z,2021-06-19,12:00:00,NA,CCC,12H 0M 0S,2021,6,19
28.8377,2021-06-19T18:00:00Z,2021-06-19,14:00:00,NA,CCC,14H 0M 0S,2021,6,19
28.9152,2021-06-19T20:00:00Z,2021-06-19,16:00:00,NA,CCC,16H 0M 0S,2021,6,19
28.9152,2021-06-19T22:00:00Z,2021-06-19,18:00:00,NA,CCC,18H 0M 0S,2021,6,19
28.8851,2021-06-20T00:00:00Z,2021-06-19,20:00:00,NA,CCC,20H 0M 0S,2021,6,19
28.9424,2021-06-20T02:00:00Z,2021-06-19,22:00:00,NA,CCC,22H 0M 0S,2021,6,19
28.9668,2021-06-20T04:00:00Z,2021-06-20,00:00:00,NA,CCC,0S,2021,6,20
29.0286,2021-06-20T06:00:00Z,2021-06-20,02:00:00,NA,CCC,2H 0M 0S,2021,6,20
28.8449,2021-06-20T08:00:00Z,2021-06-20,04:00:00,NA,CCC,4H 0M 0S,2021,6,20
28.7589,2021-06-20T10:00:00Z,2021-06-20,06:00:00,NA,CCC,6H 0M 0S,2021,6,20
28.7489,2021-06-20T12:00:00Z,2021-06-20,08:00:00,NA,CCC,8H 0M 0S,2021,6,20
29.0846,2021-06-20T14:00:00Z,2021-06-20,10:00:00,NA,CCC,10H 0M 0S,2021,6,20
29.2154,2021-06-20T16:00:00Z,2021-06-20,12:00:00,NA,CCC,12H 0M 0S,2021,6,20
29.2845,2021-06-20T18:00:00Z,2021-06-20,14:00:00,NA,CCC,14H 0M 0S,2021,6,20
29.2428,2021-06-20T20:00:00Z,2021-06-20,16:00:00,NA,CCC,16H 0M 0S,2021,6,20
29.0846,2021-06-20T22:00:00Z,2021-06-20,18:00:00,NA,CCC,18H 0M 0S,2021,6,20
28.9511,2021-06-21T00:00:00Z,2021-06-20,20:00:00,NA,CCC,20H 0M 0S,2021,6,20
29.0329,2021-06-21T02:00:00Z,2021-06-20,22:00:00,NA,CCC,22H 0M 0S,2021,6,20
29.1824,2021-06-21T04:00:00Z,2021-06-21,00:00:00,NA,CCC,0S,2021,6,21
29.2917,2021-06-21T06:00:00Z,2021-06-21,02:00:00,NA,CCC,2H 0M 0S,2021,6,21
29.086,2021-06-21T08:00:00Z,2021-06-21,04:00:00,NA,CCC,4H 0M 0S,2021,6,21
28.746,2021-06-21T10:00:00Z,2021-06-21,06:00:00,NA,CCC,6H 0M 0S,2021,6,21
28.6816,2021-06-21T12:00:00Z,2021-06-21,08:00:00,NA,CCC,8H 0M 0S,2021,6,21
28.9166,2021-06-21T14:00:00Z,2021-06-21,10:00:00,NA,CCC,10H 0M 0S,2021,6,21
29.4719,2021-06-21T16:00:00Z,2021-06-21,12:00:00,NA,CCC,12H 0M 0S,2021,6,21
29.6595,2021-06-21T18:00:00Z,2021-06-21,14:00:00,NA,CCC,14H 0M 0S,2021,6,21
29.4949,2021-06-21T20:00:00Z,2021-06-21,16:00:00,NA,CCC,16H 0M 0S,2021,6,21
29.4473,2021-06-21T22:00:00Z,2021-06-21,18:00:00,NA,CCC,18H 0M 0S,2021,6,21
29.4243,2021-06-22T00:00:00Z,2021-06-21,20:00:00,NA,CCC,20H 0M 0S,2021,6,21
29.3421,2021-06-22T02:00:00Z,2021-06-21,22:00:00,NA,CCC,22H 0M 0S,2021,6,21
29.4603,2021-06-22T04:00:00Z,2021-06-22,00:00:00,NA,CCC,0S,2021,6,22
29.596,2021-06-22T06:00:00Z,2021-06-22,02:00:00,NA,CCC,2H 0M 0S,2021,6,22
29.3666,2021-06-22T08:00:00Z,2021-06-22,04:00:00,NA,CCC,4H 0M 0S,2021,6,22
29.1076,2021-06-22T10:00:00Z,2021-06-22,06:00:00,NA,CCC,6H 0M 0S,2021,6,22
29.0975,2021-06-22T12:00:00Z,2021-06-22,08:00:00,NA,CCC,8H 0M 0S,2021,6,22
29.1953,2021-06-22T14:00:00Z,2021-06-22,10:00:00,NA,CCC,10H 0M 0S,2021,6,22
29.7101,2021-06-22T16:00:00Z,2021-06-22,12:00:00,NA,CCC,12H 0M 0S,2021,6,22
29.8954,2021-06-22T18:00:00Z,2021-06-22,14:00:00,NA,CCC,14H 0M 0S,2021,6,22
30.1884,2021-06-22T20:00:00Z,2021-06-22,16:00:00,NA,CCC,16H 0M 0S,2021,6,22
30.094,2021-06-22T22:00:00Z,2021-06-22,18:00:00,NA,CCC,18H 0M 0S,2021,6,22
29.9548,2021-06-23T00:00:00Z,2021-06-22,20:00:00,NA,CCC,20H 0M 0S,2021,6,22
29.8403,2021-06-23T02:00:00Z,2021-06-22,22:00:00,NA,CCC,22H 0M 0S,2021,6,22
29.8678,2021-06-23T04:00:00Z,2021-06-23,00:00:00,NA,CCC,0S,2021,6,23
29.9446,2021-06-23T06:00:00Z,2021-06-23,02:00:00,NA,CCC,2H 0M 0S,2021,6,23
30.0679,2021-06-23T08:00:00Z,2021-06-23,04:00:00,NA,CCC,4H 0M 0S,2021,6,23
29.7723,2021-06-23T10:00:00Z,2021-06-23,06:00:00,NA,CCC,6H 0M 0S,2021,6,23
29.5758,2021-06-23T12:00:00Z,2021-06-23,08:00:00,NA,CCC,8H 0M 0S,2021,6,23
29.6408,2021-06-23T14:00:00Z,2021-06-23,10:00:00,NA,CCC,10H 0M 0S,2021,6,23
30.1114,2021-06-23T16:00:00Z,2021-06-23,12:00:00,NA,CCC,12H 0M 0S,2021,6,23
30.4868,2021-06-23T18:00:00Z,2021-06-23,14:00:00,NA,CCC,14H 0M 0S,2021,6,23
30.5057,2021-06-23T20:00:00Z,2021-06-23,16:00:00,NA,CCC,16H 0M 0S,2021,6,23
30.5145,2021-06-23T22:00:00Z,2021-06-23,18:00:00,NA,CCC,18H 0M 0S,2021,6,23
30.2771,2021-06-24T00:00:00Z,2021-06-23,20:00:00,NA,CCC,20H 0M 0S,2021,6,23
30.0258,2021-06-24T02:00:00Z,2021-06-23,22:00:00,NA,CCC,22H 0M 0S,2021,6,23
30.0258,2021-06-24T04:00:00Z,2021-06-24,00:00:00,NA,CCC,0S,2021,6,24
30.0708,2021-06-24T06:00:00Z,2021-06-24,02:00:00,NA,CCC,2H 0M 0S,2021,6,24
30.1623,2021-06-24T08:00:00Z,2021-06-24,04:00:00,NA,CCC,4H 0M 0S,2021,6,24
29.962,2021-06-24T10:00:00Z,2021-06-24,06:00:00,NA,CCC,6H 0M 0S,2021,6,24
29.755,2021-06-24T12:00:00Z,2021-06-24,08:00:00,NA,CCC,8H 0M 0S,2021,6,24
29.7463,2021-06-24T14:00:00Z,2021-06-24,10:00:00,NA,CCC,10H 0M 0S,2021,6,24
29.7029,2021-06-24T16:00:00Z,2021-06-24,12:00:00,NA,CCC,12H 0M 0S,2021,6,24
29.8896,2021-06-24T18:00:00Z,2021-06-24,14:00:00,NA,CCC,14H 0M 0S,2021,6,24
29.8678,2021-06-24T20:00:00Z,2021-06-24,16:00:00,NA,CCC,16H 0M 0S,2021,6,24
29.7506,2021-06-24T22:00:00Z,2021-06-24,18:00:00,NA,CCC,18H 0M 0S,2021,6,24
29.6595,2021-06-25T00:00:00Z,2021-06-24,20:00:00,NA,CCC,20H 0M 0S,2021,6,24
29.57,2021-06-25T02:00:00Z,2021-06-24,22:00:00,NA,CCC,22H 0M 0S,2021,6,24
29.4661,2021-06-25T04:00:00Z,2021-06-25,00:00:00,NA,CCC,0S,2021,6,25
29.456,2021-06-25T06:00:00Z,2021-06-25,02:00:00,NA,CCC,2H 0M 0S,2021,6,25
29.3926,2021-06-25T08:00:00Z,2021-06-25,04:00:00,NA,CCC,4H 0M 0S,2021,6,25
29.3709,2021-06-25T10:00:00Z,2021-06-25,06:00:00,NA,CCC,6H 0M 0S,2021,6,25
29.0386,2021-06-25T12:00:00Z,2021-06-25,08:00:00,NA,CCC,8H 0M 0S,2021,6,25
28.9769,2021-06-25T14:00:00Z,2021-06-25,10:00:00,NA,CCC,10H 0M 0S,2021,6,25
29.1277,2021-06-25T16:00:00Z,2021-06-25,12:00:00,NA,CCC,12H 0M 0S,2021,6,25
29.322,2021-06-25T18:00:00Z,2021-06-25,14:00:00,NA,CCC,14H 0M 0S,2021,6,25
29.4372,2021-06-25T20:00:00Z,2021-06-25,16:00:00,NA,CCC,16H 0M 0S,2021,6,25
29.4488,2021-06-25T22:00:00Z,2021-06-25,18:00:00,NA,CCC,18H 0M 0S,2021,6,25
29.1953,2021-06-26T00:00:00Z,2021-06-25,20:00:00,NA,CCC,20H 0M 0S,2021,6,25
28.8994,2021-06-26T02:00:00Z,2021-06-25,22:00:00,NA,CCC,22H 0M 0S,2021,6,25
28.822,2021-06-26T04:00:00Z,2021-06-26,00:00:00,NA,CCC,0S,2021,6,26
28.7804,2021-06-26T06:00:00Z,2021-06-26,02:00:00,NA,CCC,2H 0M 0S,2021,6,26
28.9037,2021-06-26T08:00:00Z,2021-06-26,04:00:00,NA,CCC,4H 0M 0S,2021,6,26
28.8664,2021-06-26T10:00:00Z,2021-06-26,06:00:00,NA,CCC,6H 0M 0S,2021,6,26
28.6186,2021-06-26T12:00:00Z,2021-06-26,08:00:00,NA,CCC,8H 0M 0S,2021,6,26
28.5843,2021-06-26T14:00:00Z,2021-06-26,10:00:00,NA,CCC,10H 0M 0S,2021,6,26
28.6802,2021-06-26T16:00:00Z,2021-06-26,12:00:00,NA,CCC,12H 0M 0S,2021,6,26
28.7919,2021-06-26T18:00:00Z,2021-06-26,14:00:00,NA,CCC,14H 0M 0S,2021,6,26
29.1277,2021-06-26T20:00:00Z,2021-06-26,16:00:00,NA,CCC,16H 0M 0S,2021,6,26
29.332,2021-06-26T22:00:00Z,2021-06-26,18:00:00,NA,CCC,18H 0M 0S,2021,6,26
29.2543,2021-06-27T00:00:00Z,2021-06-26,20:00:00,NA,CCC,20H 0M 0S,2021,6,26
28.9798,2021-06-27T02:00:00Z,2021-06-26,22:00:00,NA,CCC,22H 0M 0S,2021,6,26
28.9137,2021-06-27T04:00:00Z,2021-06-27,00:00:00,NA,CCC,0S,2021,6,27
28.7747,2021-06-27T06:00:00Z,2021-06-27,02:00:00,NA,CCC,2H 0M 0S,2021,6,27
28.8693,2021-06-27T08:00:00Z,2021-06-27,04:00:00,NA,CCC,4H 0M 0S,2021,6,27
28.898,2021-06-27T10:00:00Z,2021-06-27,06:00:00,NA,CCC,6H 0M 0S,2021,6,27
28.918,2021-06-27T12:00:00Z,2021-06-27,08:00:00,NA,CCC,8H 0M 0S,2021,6,27
28.5543,2021-06-27T14:00:00Z,2021-06-27,10:00:00,NA,CCC,10H 0M 0S,2021,6,27
28.7374,2021-06-27T16:00:00Z,2021-06-27,12:00:00,NA,CCC,12H 0M 0S,2021,6,27
29.0329,2021-06-27T18:00:00Z,2021-06-27,14:00:00,NA,CCC,14H 0M 0S,2021,6,27
29.2471,2021-06-27T20:00:00Z,2021-06-27,16:00:00,NA,CCC,16H 0M 0S,2021,6,27
29.4733,2021-06-27T22:00:00Z,2021-06-27,18:00:00,NA,CCC,18H 0M 0S,2021,6,27
29.6436,2021-06-28T00:00:00Z,2021-06-27,20:00:00,NA,CCC,20H 0M 0S,2021,6,27
29.4113,2021-06-28T02:00:00Z,2021-06-27,22:00:00,NA,CCC,22H 0M 0S,2021,6,27
29.1752,2021-06-28T04:00:00Z,2021-06-28,00:00:00,NA,CCC,0S,2021,6,28
29.053,2021-06-28T06:00:00Z,2021-06-28,02:00:00,NA,CCC,2H 0M 0S,2021,6,28
29.063,2021-06-28T08:00:00Z,2021-06-28,04:00:00,NA,CCC,4H 0M 0S,2021,6,28
29.2428,2021-06-28T10:00:00Z,2021-06-28,06:00:00,NA,CCC,6H 0M 0S,2021,6,28
29.2687,2021-06-28T12:00:00Z,2021-06-28,08:00:00,NA,CCC,8H 0M 0S,2021,6,28
28.8119,2021-06-28T14:00:00Z,2021-06-28,10:00:00,NA,CCC,10H 0M 0S,2021,6,28
28.799,2021-06-28T16:00:00Z,2021-06-28,12:00:00,NA,CCC,12H 0M 0S,2021,6,28
29.007,2021-06-28T18:00:00Z,2021-06-28,14:00:00,NA,CCC,14H 0M 0S,2021,6,28
28.8765,2021-06-28T20:00:00Z,2021-06-28,16:00:00,NA,CCC,16H 0M 0S,2021,6,28
29.0717,2021-06-28T22:00:00Z,2021-06-28,18:00:00,NA,CCC,18H 0M 0S,2021,6,28
29.0487,2021-06-29T00:00:00Z,2021-06-28,20:00:00,NA,CCC,20H 0M 0S,2021,6,28
28.8463,2021-06-29T02:00:00Z,2021-06-28,22:00:00,NA,CCC,22H 0M 0S,2021,6,28
28.7102,2021-06-29T04:00:00Z,2021-06-29,00:00:00,NA,CCC,0S,2021,6,29
28.6072,2021-06-29T06:00:00Z,2021-06-29,02:00:00,NA,CCC,2H 0M 0S,2021,6,29
28.5743,2021-06-29T08:00:00Z,2021-06-29,04:00:00,NA,CCC,4H 0M 0S,2021,6,29
28.5772,2021-06-29T10:00:00Z,2021-06-29,06:00:00,NA,CCC,6H 0M 0S,2021,6,29
28.6687,2021-06-29T12:00:00Z,2021-06-29,08:00:00,NA,CCC,8H 0M 0S,2021,6,29
