"Plot Title: KBNursery1.09.18"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20194578, SEN S/N: 20194578)","Intensity, lum/ft² (LGR S/N: 20194578, SEN S/N: 20194578)","End Of File (LGR S/N: 20194578)"
2072,06/30/18 10:00:00 PM,83.579,0.0,
2073,07/01/18 12:00:00 AM,83.579,0.0,
2074,07/01/18 02:00:00 AM,83.935,0.0,
2075,07/01/18 04:00:00 AM,84.474,0.0,
2076,07/01/18 06:00:00 AM,84.295,5.0,
2077,07/01/18 08:00:00 AM,84.474,59.0,
2078,07/01/18 10:00:00 AM,84.834,160.0,
2079,07/01/18 12:00:00 PM,84.654,128.0,
2080,07/01/18 02:00:00 PM,85.554,136.0,
2081,07/01/18 04:00:00 PM,85.014,60.0,
2082,07/01/18 06:00:00 PM,85.374,22.0,
2083,07/01/18 08:00:00 PM,84.834,0.0,
2084,07/01/18 10:00:00 PM,85.014,0.0,
2085,07/02/18 12:00:00 AM,85.014,0.0,
2086,07/02/18 02:00:00 AM,85.194,0.0,
2087,07/02/18 04:00:00 AM,85.194,0.0,
2088,07/02/18 06:00:00 AM,85.194,16.0,
2089,07/02/18 08:00:00 AM,85.374,116.0,
2090,07/02/18 10:00:00 AM,85.735,192.0,
2091,07/02/18 12:00:00 PM,85.915,224.0,
2092,07/02/18 02:00:00 PM,86.097,107.0,
2093,07/02/18 04:00:00 PM,86.277,80.0,
2094,07/02/18 06:00:00 PM,86.459,16.0,
2095,07/02/18 08:00:00 PM,86.277,0.0,
2096,07/02/18 10:00:00 PM,86.641,0.0,
2097,07/03/18 12:00:00 AM,86.641,0.0,
2098,07/03/18 02:00:00 AM,85.915,0.0,
2099,07/03/18 04:00:00 AM,86.097,0.0,
2100,07/03/18 06:00:00 AM,86.097,8.0,
2101,07/03/18 08:00:00 AM,85.915,48.0,
2102,07/03/18 10:00:00 AM,86.277,100.0,
2103,07/03/18 12:00:00 PM,86.823,216.0,
2104,07/03/18 02:00:00 PM,86.641,97.0,
2105,07/03/18 04:00:00 PM,86.823,83.0,
2106,07/03/18 06:00:00 PM,86.823,15.0,
2107,07/03/18 08:00:00 PM,86.823,0.0,
2108,07/03/18 10:00:00 PM,86.823,0.0,
2109,07/04/18 12:00:00 AM,86.641,0.0,
2110,07/04/18 02:00:00 AM,86.641,0.0,
2111,07/04/18 04:00:00 AM,86.641,0.0,
2112,07/04/18 06:00:00 AM,86.641,11.0,
2113,07/04/18 08:00:00 AM,86.823,55.0,
2114,07/04/18 10:00:00 AM,86.823,48.0,
2115,07/04/18 12:00:00 PM,86.823,176.0,
2116,07/04/18 02:00:00 PM,86.641,38.0,
2117,07/04/18 04:00:00 PM,86.641,53.0,
2118,07/04/18 06:00:00 PM,87.004,18.0,
2119,07/04/18 08:00:00 PM,87.004,0.0,
2120,07/04/18 10:00:00 PM,86.823,0.0,
2121,07/05/18 12:00:00 AM,86.823,0.0,
2122,07/05/18 02:00:00 AM,86.823,0.0,
2123,07/05/18 04:00:00 AM,86.823,0.0,
2124,07/05/18 06:00:00 AM,86.823,6.0,
2125,07/05/18 08:00:00 AM,87.004,160.0,
2126,07/05/18 10:00:00 AM,87.186,71.0,
2127,07/05/18 12:00:00 PM,87.368,115.0,
2128,07/05/18 02:00:00 PM,87.186,73.0,
2129,07/05/18 04:00:00 PM,87.186,32.0,
2130,07/05/18 06:00:00 PM,87.186,44.0,
2131,07/05/18 08:00:00 PM,87.004,0.0,
2132,07/05/18 10:00:00 PM,86.823,0.0,
2133,07/06/18 12:00:00 AM,86.823,0.0,
2134,07/06/18 02:00:00 AM,85.735,0.0,
2135,07/06/18 04:00:00 AM,85.735,0.0,
2136,07/06/18 06:00:00 AM,85.915,5.0,
2137,07/06/18 08:00:00 AM,86.459,40.0,
2138,07/06/18 10:00:00 AM,86.459,84.0,
2139,07/06/18 12:00:00 PM,87.368,101.0,
2140,07/06/18 02:00:00 PM,87.186,184.0,
2141,07/06/18 04:00:00 PM,86.459,124.0,
2142,07/06/18 06:00:00 PM,86.641,16.0,
2143,07/06/18 08:00:00 PM,87.368,0.0,
2144,07/06/18 10:00:00 PM,87.186,0.0,
2145,07/07/18 12:00:00 AM,87.004,0.0,
2146,07/07/18 02:00:00 AM,86.641,0.0,
2147,07/07/18 04:00:00 AM,85.735,0.0,
2148,07/07/18 06:00:00 AM,85.735,16.0,
2149,07/07/18 08:00:00 AM,86.823,81.0,
2150,07/07/18 10:00:00 AM,87.368,128.0,
2151,07/07/18 12:00:00 PM,87.186,152.0,
2152,07/07/18 02:00:00 PM,87.004,224.0,
2153,07/07/18 04:00:00 PM,86.277,288.0,
2154,07/07/18 06:00:00 PM,86.097,74.0,
2155,07/07/18 08:00:00 PM,86.097,0.0,
2156,07/07/18 10:00:00 PM,86.823,0.0,
2157,07/08/18 12:00:00 AM,87.186,0.0,
2158,07/08/18 02:00:00 AM,86.459,0.0,
2159,07/08/18 04:00:00 AM,85.735,0.0,
2160,07/08/18 06:00:00 AM,85.374,14.0,
2161,07/08/18 08:00:00 AM,85.735,87.0,
2162,07/08/18 10:00:00 AM,87.004,184.0,
2163,07/08/18 12:00:00 PM,87.733,160.0,
2164,07/08/18 02:00:00 PM,87.004,121.0,
2165,07/08/18 04:00:00 PM,86.277,51.0,
2166,07/08/18 06:00:00 PM,86.097,29.0,
2167,07/08/18 08:00:00 PM,86.097,0.0,
2168,07/08/18 10:00:00 PM,86.823,0.0,
2169,07/09/18 12:00:00 AM,86.823,0.0,
2170,07/09/18 02:00:00 AM,86.277,0.0,
2171,07/09/18 04:00:00 AM,85.735,0.0,
2172,07/09/18 06:00:00 AM,85.554,5.0,
2173,07/09/18 08:00:00 AM,86.097,94.0,
2174,07/09/18 10:00:00 AM,87.004,47.0,
2175,07/09/18 12:00:00 PM,87.186,176.0,
2176,07/09/18 02:00:00 PM,87.368,176.0,
2177,07/09/18 04:00:00 PM,86.459,106.0,
2178,07/09/18 06:00:00 PM,85.915,40.0,
2179,07/09/18 08:00:00 PM,85.554,0.0,
2180,07/09/18 10:00:00 PM,85.735,0.0,
2181,07/10/18 12:00:00 AM,86.641,0.0,
2182,07/10/18 02:00:00 AM,86.641,0.0,
2183,07/10/18 04:00:00 AM,86.097,0.0,
2184,07/10/18 06:00:00 AM,85.735,3.0,
2185,07/10/18 08:00:00 AM,85.915,62.0,
2186,07/10/18 10:00:00 AM,86.277,101.0,
2187,07/10/18 12:00:00 PM,87.004,121.0,
2188,07/10/18 02:00:00 PM,87.186,119.0,
2189,07/10/18 04:00:00 PM,86.823,126.0,
2190,07/10/18 06:00:00 PM,86.823,4.0,
2191,07/10/18 08:00:00 PM,86.459,0.0,
2192,07/10/18 10:00:00 PM,86.277,0.0,
2193,07/11/18 12:00:00 AM,86.459,0.0,
2194,07/11/18 02:00:00 AM,86.459,0.0,
2195,07/11/18 04:00:00 AM,86.459,0.0,
2196,07/11/18 06:00:00 AM,86.277,7.0,
2197,07/11/18 08:00:00 AM,86.459,128.0,
2198,07/11/18 10:00:00 AM,86.459,122.0,
2199,07/11/18 12:00:00 PM,87.004,168.0,
2200,07/11/18 02:00:00 PM,87.186,160.0,
2201,07/11/18 04:00:00 PM,87.004,75.0,
2202,07/11/18 06:00:00 PM,86.823,24.0,
2203,07/11/18 08:00:00 PM,86.459,0.0,
2204,07/11/18 10:00:00 PM,86.459,0.0,
2205,07/12/18 12:00:00 AM,86.641,0.0,
2206,07/12/18 02:00:00 AM,86.823,0.0,
2207,07/12/18 04:00:00 AM,86.459,0.0,
2208,07/12/18 06:00:00 AM,86.641,1.0,
2209,07/12/18 08:00:00 AM,86.823,36.0,
2210,07/12/18 10:00:00 AM,87.004,55.0,
2211,07/12/18 12:00:00 PM,87.552,121.0,
2212,07/12/18 02:00:00 PM,87.915,103.0,
2213,07/12/18 04:00:00 PM,87.915,62.0,
2214,07/12/18 06:00:00 PM,87.004,2.0,
2215,07/12/18 08:00:00 PM,87.004,0.0,
2216,07/12/18 10:00:00 PM,86.823,0.0,
2217,07/13/18 12:00:00 AM,87.004,0.0,
2218,07/13/18 02:00:00 AM,87.552,0.0,
2219,07/13/18 04:00:00 AM,87.733,0.0,
2220,07/13/18 06:00:00 AM,86.459,2.0,
2221,07/13/18 08:00:00 AM,86.459,49.0,
2222,07/13/18 10:00:00 AM,86.641,121.0,
2223,07/13/18 12:00:00 PM,87.004,136.0,
2224,07/13/18 02:00:00 PM,87.186,30.0,
2225,07/13/18 04:00:00 PM,87.552,45.0,
2226,07/13/18 06:00:00 PM,87.552,7.0,
2227,07/13/18 08:00:00 PM,87.186,0.0,
2228,07/13/18 10:00:00 PM,87.004,0.0,
2229,07/14/18 12:00:00 AM,87.004,0.0,
2230,07/14/18 02:00:00 AM,86.823,0.0,
2231,07/14/18 04:00:00 AM,86.823,0.0,
2232,07/14/18 06:00:00 AM,86.641,2.0,
2233,07/14/18 08:00:00 AM,86.823,49.0,
2234,07/14/18 10:00:00 AM,86.823,126.0,
2235,07/14/18 12:00:00 PM,87.186,136.0,
2236,07/14/18 02:00:00 PM,87.368,107.0,
2237,07/14/18 04:00:00 PM,87.552,66.0,
2238,07/14/18 06:00:00 PM,87.733,16.0,
2239,07/14/18 08:00:00 PM,87.368,0.0,
2240,07/14/18 10:00:00 PM,86.823,0.0,
2241,07/15/18 12:00:00 AM,87.004,0.0,
2242,07/15/18 02:00:00 AM,87.368,0.0,
2243,07/15/18 04:00:00 AM,87.186,0.0,
2244,07/15/18 06:00:00 AM,87.186,2.0,
2245,07/15/18 08:00:00 AM,87.186,44.0,
2246,07/15/18 10:00:00 AM,87.186,86.0,
2247,07/15/18 12:00:00 PM,87.368,102.0,
2248,07/15/18 02:00:00 PM,87.552,102.0,
2249,07/15/18 04:00:00 PM,87.733,42.0,
2250,07/15/18 06:00:00 PM,87.733,12.0,
2251,07/15/18 08:00:00 PM,87.733,0.0,
2252,07/15/18 10:00:00 PM,87.368,0.0,
2253,07/16/18 12:00:00 AM,87.186,0.0,
2254,07/16/18 02:00:00 AM,87.733,0.0,
2255,07/16/18 04:00:00 AM,87.733,0.0,
2256,07/16/18 06:00:00 AM,87.915,1.0,
2257,07/16/18 08:00:00 AM,87.733,29.0,
2258,07/16/18 10:00:00 AM,87.915,24.0,
2259,07/16/18 12:00:00 PM,86.823,72.0,
2260,07/16/18 02:00:00 PM,86.823,111.0,
2261,07/16/18 04:00:00 PM,87.733,48.0,
2262,07/16/18 06:00:00 PM,89.384,11.0,
2263,07/16/18 08:00:00 PM,87.368,0.0,
2264,07/16/18 10:00:00 PM,86.641,0.0,
2265,07/17/18 12:00:00 AM,87.186,0.0,
2266,07/17/18 02:00:00 AM,86.277,0.0,
2267,07/17/18 04:00:00 AM,86.459,0.0,
2268,07/17/18 06:00:00 AM,88.466,0.0,
2269,07/17/18 08:00:00 AM,89.017,10.0,
2270,07/17/18 10:00:00 AM,87.004,51.0,
2271,07/17/18 12:00:00 PM,85.735,128.0,
2272,07/17/18 02:00:00 PM,85.915,96.0,
2273,07/17/18 04:00:00 PM,86.641,102.0,
2274,07/17/18 06:00:00 PM,87.733,10.0,
2275,07/17/18 08:00:00 PM,88.466,0.0,
2276,07/17/18 10:00:00 PM,86.823,0.0,
2277,07/18/18 12:00:00 AM,86.097,0.0,
2278,07/18/18 02:00:00 AM,85.915,0.0,
2279,07/18/18 04:00:00 AM,86.641,0.0,
2280,07/18/18 06:00:00 AM,87.368,0.0,
2281,07/18/18 08:00:00 AM,87.004,9.0,
2282,07/18/18 10:00:00 AM,86.823,62.0,
2283,07/18/18 12:00:00 PM,86.277,124.0,
2284,07/18/18 02:00:00 PM,85.915,128.0,
2285,07/18/18 04:00:00 PM,86.277,58.0,
2286,07/18/18 06:00:00 PM,87.552,8.0,
2287,07/18/18 08:00:00 PM,87.915,0.0,
2288,07/18/18 10:00:00 PM,87.004,0.0,
2289,07/19/18 12:00:00 AM,86.641,0.0,
2290,07/19/18 02:00:00 AM,86.097,0.0,
2291,07/19/18 04:00:00 AM,86.277,0.0,
2292,07/19/18 06:00:00 AM,86.641,2.0,
2293,07/19/18 08:00:00 AM,87.004,50.0,
2294,07/19/18 10:00:00 AM,87.004,120.0,
2295,07/19/18 12:00:00 PM,87.552,117.0,
2296,07/19/18 02:00:00 PM,87.915,136.0,
2297,07/19/18 04:00:00 PM,86.823,88.0,
2298,07/19/18 06:00:00 PM,86.823,14.0,
2299,07/19/18 08:00:00 PM,87.004,0.0,
2300,07/19/18 10:00:00 PM,87.552,0.0,
2301,07/20/18 12:00:00 AM,87.186,0.0,
2302,07/20/18 02:00:00 AM,86.823,0.0,
2303,07/20/18 04:00:00 AM,86.823,0.0,
2304,07/20/18 06:00:00 AM,87.004,1.0,
2305,07/20/18 08:00:00 AM,87.186,35.0,
2306,07/20/18 10:00:00 AM,87.552,92.0,
2307,07/20/18 12:00:00 PM,87.186,121.0,
2308,07/20/18 02:00:00 PM,87.186,125.0,
2309,07/20/18 04:00:00 PM,87.004,83.0,
2310,07/20/18 06:00:00 PM,86.823,3.0,
2311,07/20/18 08:00:00 PM,86.641,0.0,
2312,07/20/18 10:00:00 PM,86.641,0.0,
2313,07/21/18 12:00:00 AM,86.823,0.0,
2314,07/21/18 02:00:00 AM,86.823,0.0,
2315,07/21/18 04:00:00 AM,86.459,0.0,
2316,07/21/18 06:00:00 AM,86.459,1.0,
2317,07/21/18 08:00:00 AM,86.823,37.0,
2318,07/21/18 10:00:00 AM,87.368,90.0,
2319,07/21/18 12:00:00 PM,87.186,122.0,
2320,07/21/18 02:00:00 PM,87.004,103.0,
2321,07/21/18 04:00:00 PM,87.368,63.0,
2322,07/21/18 06:00:00 PM,87.004,7.0,
2323,07/21/18 08:00:00 PM,87.004,0.0,
2324,07/21/18 10:00:00 PM,87.368,0.0,
2325,07/22/18 12:00:00 AM,87.552,0.0,
2326,07/22/18 02:00:00 AM,86.641,0.0,
2327,07/22/18 04:00:00 AM,87.004,0.0,
2328,07/22/18 06:00:00 AM,85.915,1.0,
2329,07/22/18 08:00:00 AM,86.277,33.0,
2330,07/22/18 10:00:00 AM,86.823,63.0,
2331,07/22/18 12:00:00 PM,87.368,59.0,
2332,07/22/18 02:00:00 PM,87.004,9.0,
2333,07/22/18 04:00:00 PM,86.459,31.0,
2334,07/22/18 06:00:00 PM,85.915,5.0,
2335,07/22/18 08:00:00 PM,85.735,0.0,
2336,07/22/18 10:00:00 PM,86.459,0.0,
2337,07/23/18 12:00:00 AM,86.823,0.0,
2338,07/23/18 02:00:00 AM,86.459,0.0,
2339,07/23/18 04:00:00 AM,85.915,0.0,
2340,07/23/18 06:00:00 AM,86.277,1.0,
2341,07/23/18 08:00:00 AM,85.915,9.0,
2342,07/23/18 10:00:00 AM,86.277,72.0,
2343,07/23/18 12:00:00 PM,87.186,66.0,
2344,07/23/18 02:00:00 PM,87.004,67.0,
2345,07/23/18 04:00:00 PM,86.277,0.0,
2346,07/23/18 06:00:00 PM,85.735,5.0,
2347,07/23/18 08:00:00 PM,85.735,0.0,
2348,07/23/18 10:00:00 PM,85.554,0.0,
2349,07/24/18 12:00:00 AM,85.554,0.0,
2350,07/24/18 02:00:00 AM,85.554,0.0,
2351,07/24/18 04:00:00 AM,85.915,0.0,
2352,07/24/18 06:00:00 AM,86.097,0.0,
2353,07/24/18 08:00:00 AM,86.277,35.0,
2354,07/24/18 10:00:00 AM,86.641,77.0,
2355,07/24/18 12:00:00 PM,86.277,40.0,
2356,07/24/18 02:00:00 PM,86.641,77.0,
2357,07/24/18 04:00:00 PM,86.641,39.0,
2358,07/24/18 06:00:00 PM,86.277,8.0,
2359,07/24/18 08:00:00 PM,86.277,0.0,
2360,07/24/18 10:00:00 PM,86.097,0.0,
2361,07/25/18 12:00:00 AM,86.097,0.0,
2362,07/25/18 02:00:00 AM,86.097,0.0,
2363,07/25/18 04:00:00 AM,85.915,0.0,
2364,07/25/18 06:00:00 AM,85.915,0.0,
2365,07/25/18 08:00:00 AM,86.097,20.0,
2366,07/25/18 10:00:00 AM,86.277,73.0,
2367,07/25/18 12:00:00 PM,86.459,77.0,
2368,07/25/18 02:00:00 PM,86.823,56.0,
2369,07/25/18 04:00:00 PM,86.641,33.0,
2370,07/25/18 06:00:00 PM,86.277,5.0,
2371,07/25/18 08:00:00 PM,86.459,0.0,
2372,07/25/18 10:00:00 PM,86.097,0.0,
2373,07/26/18 12:00:00 AM,85.915,0.0,
2374,07/26/18 02:00:00 AM,86.097,0.0,
2375,07/26/18 04:00:00 AM,86.459,0.0,
2376,07/26/18 06:00:00 AM,86.823,0.0,
2377,07/26/18 08:00:00 AM,86.277,24.0,
2378,07/26/18 10:00:00 AM,86.641,64.0,
2379,07/26/18 12:00:00 PM,86.641,46.0,
2380,07/26/18 02:00:00 PM,87.004,49.0,
2381,07/26/18 04:00:00 PM,86.823,5.0,
2382,07/26/18 06:00:00 PM,86.277,3.0,
2383,07/26/18 08:00:00 PM,86.097,0.0,
2384,07/26/18 10:00:00 PM,85.915,0.0,
2385,07/27/18 12:00:00 AM,86.097,0.0,
2386,07/27/18 02:00:00 AM,87.004,0.0,
2387,07/27/18 04:00:00 AM,87.004,0.0,
2388,07/27/18 06:00:00 AM,86.823,0.0,
2389,07/27/18 08:00:00 AM,86.641,9.0,
2390,07/27/18 10:00:00 AM,87.004,39.0,
2391,07/27/18 12:00:00 PM,87.368,48.0,
2392,07/27/18 02:00:00 PM,87.915,8.0,
2393,07/27/18 04:00:00 PM,87.733,32.0,
2394,07/27/18 06:00:00 PM,86.277,4.0,
2395,07/27/18 08:00:00 PM,86.823,0.0,
2396,07/27/18 10:00:00 PM,86.823,0.0,
2397,07/28/18 12:00:00 AM,87.004,0.0,
2398,07/28/18 02:00:00 AM,87.004,0.0,
2399,07/28/18 04:00:00 AM,87.004,0.0,
2400,07/28/18 06:00:00 AM,87.552,0.0,
2401,07/28/18 08:00:00 AM,87.368,7.0,
2402,07/28/18 10:00:00 AM,87.186,48.0,
2403,07/28/18 12:00:00 PM,87.368,19.0,
2404,07/28/18 02:00:00 PM,87.552,24.0,
2405,07/28/18 04:00:00 PM,87.733,9.0,
2406,07/28/18 06:00:00 PM,87.186,0.0,
2407,07/28/18 08:00:00 PM,87.733,0.0,
2408,07/28/18 10:00:00 PM,87.368,0.0,
2409,07/29/18 12:00:00 AM,87.733,0.0,
2410,07/29/18 02:00:00 AM,87.552,0.0,
2411,07/29/18 04:00:00 AM,87.733,0.0,
2412,07/29/18 06:00:00 AM,87.733,0.0,
2413,07/29/18 08:00:00 AM,87.186,4.0,
2414,07/29/18 10:00:00 AM,87.552,11.0,
2415,07/29/18 12:00:00 PM,87.552,6.0,
2416,07/29/18 02:00:00 PM,87.733,6.0,
2417,07/29/18 04:00:00 PM,87.733,6.0,
2418,07/29/18 06:00:00 PM,88.282,4.0,
2419,07/29/18 08:00:00 PM,87.733,0.0,
2420,07/29/18 10:00:00 PM,87.186,0.0,
2421,07/30/18 12:00:00 AM,87.186,0.0,
2422,07/30/18 02:00:00 AM,87.186,0.0,
2423,07/30/18 04:00:00 AM,87.552,0.0,
2424,07/30/18 06:00:00 AM,87.733,0.0,
2425,07/30/18 08:00:00 AM,87.004,11.0,
2426,07/30/18 10:00:00 AM,86.823,21.0,
2427,07/30/18 12:00:00 PM,86.459,16.0,
2428,07/30/18 02:00:00 PM,87.186,7.0,
2429,07/30/18 04:00:00 PM,88.099,6.0,
2430,07/30/18 06:00:00 PM,88.466,2.0,
2431,07/30/18 08:00:00 PM,88.282,0.0,
2432,07/30/18 10:00:00 PM,87.368,0.0,
2433,07/31/18 12:00:00 AM,86.097,0.0,
2434,07/31/18 02:00:00 AM,87.552,0.0,
2435,07/31/18 04:00:00 AM,87.915,0.0,
2436,07/31/18 06:00:00 AM,87.368,0.0,
2437,07/31/18 08:00:00 AM,86.641,6.0,
2438,07/31/18 10:00:00 AM,86.097,15.0,
2439,07/31/18 12:00:00 PM,86.097,36.0,
2440,07/31/18 02:00:00 PM,86.277,18.0,
2441,07/31/18 04:00:00 PM,87.186,13.0,
2442,07/31/18 06:00:00 PM,86.641,2.0,
2443,07/31/18 08:00:00 PM,86.823,0.0,
2444,07/31/18 10:00:00 PM,86.459,0.0,
2445,08/01/18 12:00:00 AM,86.459,0.0,
2446,08/01/18 02:00:00 AM,86.277,0.0,
2447,08/01/18 04:00:00 AM,86.097,0.0,
2448,08/01/18 06:00:00 AM,85.915,0.0,
2449,08/01/18 08:00:00 AM,85.915,14.0,
2450,08/01/18 10:00:00 AM,86.097,38.0,
2451,08/01/18 12:00:00 PM,86.277,30.0,
2452,08/01/18 02:00:00 PM,86.459,61.0,
2453,08/01/18 04:00:00 PM,86.459,45.0,
2454,08/01/18 06:00:00 PM,86.459,7.0,
2455,08/01/18 08:00:00 PM,86.277,0.0,
2456,08/01/18 10:00:00 PM,86.097,0.0,
2457,08/02/18 12:00:00 AM,85.735,0.0,
2458,08/02/18 02:00:00 AM,85.735,0.0,
2459,08/02/18 04:00:00 AM,86.277,0.0,
2460,08/02/18 06:00:00 AM,86.641,0.0,
2461,08/02/18 08:00:00 AM,86.277,8.0,
2462,08/02/18 10:00:00 AM,86.277,21.0,
2463,08/02/18 12:00:00 PM,85.915,31.0,
2464,08/02/18 02:00:00 PM,86.097,39.0,
2465,08/02/18 04:00:00 PM,86.277,16.0,
2466,08/02/18 06:00:00 PM,86.641,2.0,
2467,08/02/18 08:00:00 PM,86.459,0.0,
2468,08/02/18 10:00:00 PM,86.277,0.0,
2469,08/03/18 12:00:00 AM,85.915,0.0,
2470,08/03/18 02:00:00 AM,85.014,0.0,
2471,08/03/18 04:00:00 AM,85.554,0.0,
2472,08/03/18 06:00:00 AM,85.554,0.0,
2473,08/03/18 08:00:00 AM,85.915,10.0,
2474,08/03/18 10:00:00 AM,86.277,36.0,
2475,08/03/18 12:00:00 PM,85.915,32.0,
2476,08/03/18 02:00:00 PM,86.097,33.0,
2477,08/03/18 04:00:00 PM,86.277,19.0,
2478,08/03/18 06:00:00 PM,86.459,0.0,
2479,08/03/18 08:00:00 PM,87.004,0.0,
2480,08/03/18 10:00:00 PM,87.186,0.0,
2481,08/04/18 12:00:00 AM,86.823,0.0,
2482,08/04/18 02:00:00 AM,86.277,0.0,
2483,08/04/18 04:00:00 AM,86.459,0.0,
2484,08/04/18 06:00:00 AM,86.459,0.0,
2485,08/04/18 08:00:00 AM,86.823,6.0,
2486,08/04/18 10:00:00 AM,86.823,14.0,
2487,08/04/18 12:00:00 PM,87.004,18.0,
2488,08/04/18 02:00:00 PM,87.186,12.0,
2489,08/04/18 04:00:00 PM,87.552,4.0,
2490,08/04/18 06:00:00 PM,87.552,1.0,
2491,08/04/18 08:00:00 PM,87.368,0.0,
2492,08/04/18 10:00:00 PM,87.368,0.0,
2493,08/05/18 12:00:00 AM,87.004,0.0,
2494,08/05/18 02:00:00 AM,86.641,0.0,
2495,08/05/18 04:00:00 AM,85.735,0.0,
2496,08/05/18 06:00:00 AM,85.735,0.0,
2497,08/05/18 08:00:00 AM,86.097,5.0,
2498,08/05/18 10:00:00 AM,86.097,15.0,
2499,08/05/18 12:00:00 PM,85.735,29.0,
2500,08/05/18 02:00:00 PM,85.735,18.0,
2501,08/05/18 04:00:00 PM,86.097,10.0,
2502,08/05/18 06:00:00 PM,86.097,2.0,
2503,08/05/18 08:00:00 PM,86.097,0.0,
2504,08/05/18 10:00:00 PM,86.277,0.0,
2505,08/06/18 12:00:00 AM,86.277,0.0,
2506,08/06/18 02:00:00 AM,86.277,0.0,
2507,08/06/18 04:00:00 AM,86.097,0.0,
2508,08/06/18 06:00:00 AM,86.277,0.0,
2509,08/06/18 08:00:00 AM,86.459,6.0,
2510,08/06/18 10:00:00 AM,86.823,14.0,
2511,08/06/18 12:00:00 PM,86.823,5.0,
2512,08/06/18 02:00:00 PM,86.823,8.0,
2513,08/06/18 04:00:00 PM,86.277,4.0,
2514,08/06/18 06:00:00 PM,86.641,0.0,
2515,08/06/18 08:00:00 PM,86.459,0.0,
2516,08/06/18 10:00:00 PM,86.097,0.0,
2517,08/07/18 12:00:00 AM,86.097,0.0,
2518,08/07/18 02:00:00 AM,86.097,0.0,
2519,08/07/18 04:00:00 AM,86.277,0.0,
2520,08/07/18 06:00:00 AM,86.277,0.0,
2521,08/07/18 08:00:00 AM,86.277,4.0,
2522,08/07/18 10:00:00 AM,86.277,7.0,
2523,08/07/18 12:00:00 PM,86.459,9.0,
2524,08/07/18 02:00:00 PM,86.459,9.0,
2525,08/07/18 04:00:00 PM,86.277,5.0,
2526,08/07/18 06:00:00 PM,86.277,0.0,
2527,08/07/18 08:00:00 PM,86.277,0.0,
2528,08/07/18 10:00:00 PM,86.277,0.0,
2529,08/08/18 12:00:00 AM,86.277,0.0,
2530,08/08/18 02:00:00 AM,86.097,0.0,
2531,08/08/18 04:00:00 AM,86.097,0.0,
2532,08/08/18 06:00:00 AM,86.097,0.0,
2533,08/08/18 08:00:00 AM,86.277,3.0,
2534,08/08/18 10:00:00 AM,86.641,7.0,
2535,08/08/18 12:00:00 PM,86.641,12.0,
2536,08/08/18 02:00:00 PM,86.823,14.0,
2537,08/08/18 04:00:00 PM,86.459,14.0,
2538,08/08/18 06:00:00 PM,86.459,0.0,
2539,08/08/18 08:00:00 PM,86.459,0.0,
2540,08/08/18 10:00:00 PM,86.459,0.0,
2541,08/09/18 12:00:00 AM,86.641,0.0,
2542,08/09/18 02:00:00 AM,86.823,0.0,
2543,08/09/18 04:00:00 AM,86.823,0.0,
2544,08/09/18 06:00:00 AM,86.097,0.0,
2545,08/09/18 08:00:00 AM,85.915,4.0,
2546,08/09/18 10:00:00 AM,86.097,10.0,
2547,08/09/18 12:00:00 PM,86.459,10.0,
2548,08/09/18 02:00:00 PM,86.823,10.0,
2549,08/09/18 04:00:00 PM,86.459,8.0,
2550,08/09/18 06:00:00 PM,86.277,0.0,
2551,08/09/18 08:00:00 PM,86.459,0.0,
2552,08/09/18 10:00:00 PM,86.277,0.0,
2553,08/10/18 12:00:00 AM,86.277,0.0,
2554,08/10/18 02:00:00 AM,86.097,0.0,
2555,08/10/18 04:00:00 AM,86.459,0.0,
2556,08/10/18 06:00:00 AM,86.277,0.0,
2557,08/10/18 08:00:00 AM,86.277,5.0,
2558,08/10/18 10:00:00 AM,86.097,12.0,
2559,08/10/18 12:00:00 PM,86.641,15.0,
2560,08/10/18 02:00:00 PM,87.004,11.0,
2561,08/10/18 04:00:00 PM,87.004,2.0,
2562,08/10/18 06:00:00 PM,86.459,0.0,
2563,08/10/18 08:00:00 PM,86.277,0.0,
2564,08/10/18 10:00:00 PM,86.641,0.0,
2565,08/11/18 12:00:00 AM,86.641,0.0,
2566,08/11/18 02:00:00 AM,86.823,0.0,
2567,08/11/18 04:00:00 AM,86.823,0.0,
2568,08/11/18 06:00:00 AM,86.277,0.0,
2569,08/11/18 08:00:00 AM,86.277,4.0,
2570,08/11/18 10:00:00 AM,86.459,12.0,
2571,08/11/18 12:00:00 PM,86.641,13.0,
2572,08/11/18 02:00:00 PM,87.004,10.0,
2573,08/11/18 04:00:00 PM,87.368,0.0,
2574,08/11/18 06:00:00 PM,86.459,0.0,
2575,08/11/18 08:00:00 PM,86.459,0.0,
2576,08/11/18 10:00:00 PM,85.915,0.0,
2577,08/12/18 12:00:00 AM,86.097,0.0,
2578,08/12/18 02:00:00 AM,86.277,0.0,
2579,08/12/18 04:00:00 AM,86.641,0.0,
2580,08/12/18 06:00:00 AM,86.823,0.0,
2581,08/12/18 08:00:00 AM,86.641,0.0,
2582,08/12/18 10:00:00 AM,86.277,12.0,
2583,08/12/18 12:00:00 PM,86.097,5.0,
2584,08/12/18 02:00:00 PM,87.552,6.0,
